country,study_id,site_id,year,code,season,sample_id,site_id_wMissing,day,month,year_wMissing,Date,day_of_year,code_wMissing,country_wMissing,sampling_method_long,unit,TaxonomicRes,spp_richness,spp_rich_rare,shannonsH,E10,abundance,turnover,F_to,FRic,FEve,FDiv,FDis,RaoQ,FRed,alien_SppRich,alien_Abund,abundProportion_alienSpp,SppRichProportion_alienSpp,abund_nativeSpp,SppRich_nativeSpp,EPT_SppRich,EPT_Abund,insect_SppRich,insect_Abund,ppt_mm_12moPrior,tmax_C_12moPrior,crop_perc_upstr,urban_perc_upstr
UK,UK_2,109000406,2009,109000406_2009,spring,109000406_23.3.2009,109000406,23,3,2009,23.03.2009,82,109000406_2009,UK,RIVPACS,Ind/sample,species,29,18.72457746,1.343251973,0.046319034,3014,0.634146341,0.121212121,886.0700705,0.525315095,0.788555082,4.426417886,27.4938647,0.230945679,1,4,0.00132714,0.034482759,3010,28,7,441,13,702,734,13.85,0.68871115,0.167766
UK,UK_2,109000406,2010,109000406_2010,spring,109000406_27.4.2010,109000406,27,4,2010,27.04.2010,117,109000406_2010,UK,RIVPACS,Ind/sample,species,22,15.35920689,1.085010057,0.049318639,2704,0.542857143,0.125,429.109684,0.551423926,0.735203636,3.856001726,23.46010561,0.218651303,1,6,0.002218935,0.045454545,2698,21,9,221,14,579,705,14.2,0.68871115,0.167766
UK,UK_2,109000406,2011,109000406_2011,spring,109000406_25.5.2011,109000406,25,5,2011,25.05.2011,145,109000406_2011,UK,RIVPACS,Ind/sample,species,22,17.98067179,1.055209393,0.047964063,1317,0.428571429,0.09375,675.1405371,0.568456856,0.696431369,3.563066436,21.89404075,0.221627087,2,19,0.014426727,0.090909091,1298,20,7,123,13,251,604,13.95833333,0.68825515,0.168222
UK,UK_2,109000406,2012,109000406_2012,spring,109000406_24.5.2012,109000406,24,5,2012,24.05.2012,145,109000406_2012,UK,RIVPACS,Ind/sample,species,23,18.6890644,1.723747696,0.074945552,1314,0.5,0.090909091,852.2216091,0.516805606,0.741196736,5.300661968,33.32434066,0.266259248,2,113,0.085996956,0.086956522,1201,21,7,134,12,310,502,15.275,0.68779915,0.168678
UK,UK_2,109000406,2013,109000406_2013,spring,109000406_8.4.2013,109000406,8,4,2013,08.04.2013,98,109000406_2013,UK,RIVPACS,Ind/sample,species,26,14.72443275,0.757755803,0.029144454,2588,0.515151515,0.151515152,637.7010089,0.643882616,0.771893439,2.253324003,13.28685802,0.246120743,1,7,0.002704791,0.038461538,2581,25,9,78,14,231,943,13.23333333,0.68779915,0.168678
UK,UK_2,109000406,2014,109000406_2014,spring,109000406_7.4.2014,109000406,7,4,2014,07.04.2014,97,109000406_2014,UK,RIVPACS,Ind/sample,species,19,19,1.686569789,0.088766831,455,0.392857143,0.137931034,274.3080612,0.593801771,0.854648218,5.453101262,35.96340907,0.250026793,1,6,0.013186813,0.052631579,449,18,8,56,13,144,755,14.95833333,0.68779915,0.168678
UK,UK_2,109000406,2015,109000406_2015,spring,109000406_12.3.2015,109000406,12,3,2015,12.03.2015,71,109000406_2015,UK,RIVPACS,Ind/sample,species,29,21.42393811,1.964531905,0.067742479,2473,0.451612903,0.2,811.8269285,0.521251962,0.809246183,6.263407923,41.62002073,0.232144373,1,5,0.002021836,0.034482759,2468,28,11,553,19,1193,737,14.93333333,0.68779915,0.168678
UK,UK_2,109000406,2016,109000406_2016,spring,109000406_10.3.2016,109000406,10,3,2016,10.03.2016,70,109000406_2016,UK,RIVPACS,Ind/sample,species,40,19.79839351,1.310677394,0.032766935,4117,0.5,0.121212121,3162.322369,0.483120602,0.737949223,4.449355976,27.58637457,0.21683212,1,5,0.001214477,0.025,4112,39,15,487,26,1144,741,14.73333333,0.68779915,0.168678
UK,UK_2,109000406,2017,109000406_2017,spring,109000406_6.4.2017,109000406,6,4,2017,06.04.2017,96,109000406_2017,UK,RIVPACS,Ind/sample,species,28,25.28789307,2.267632155,0.080986863,756,0.583333333,0.147058824,1047.717417,0.629464607,0.719950635,6.667592686,45.3171473,0.254316913,1,10,0.013227513,0.035714286,746,27,8,166,16,334,624,14.84166667,0.68142305,0.168678
UK,UK_2,109000407,2008,109000407_2008,spring,109000407_25.4.2008,109000407,25,4,2008,25.04.2008,116,109000407_2008,UK,RIVPACS,Ind/sample,species,15,15,1.88138676,0.125425784,256,NA,NA,100.5908994,0.569392094,0.852230718,6.770401724,48.94326798,0.258844178,2,5,0.01953125,0.133333333,251,13,8,43,9,103,740,14.94166667,0.58808481,0.201246
UK,UK_2,109000407,2009,109000407_2009,spring,109000407_23.3.2009,109000407,23,3,2009,23.03.2009,82,109000407_2009,UK,RIVPACS,Ind/sample,species,24,16.34499698,1.51500887,0.06312537,907,0.555555556,0.2,1503.167306,0.579107884,0.846466013,6.104929631,43.40007106,0.251683871,2,24,0.02646086,0.083333333,883,22,8,97,16,316,722,14.16666667,0.58789781,0.201433
UK,UK_2,109000407,2010,109000407_2010,spring,109000407_27.4.2010,109000407,27,4,2010,27.04.2010,117,109000407_2010,UK,RIVPACS,Ind/sample,species,24,19.31462834,1.775367798,0.073973658,556,0.344827586,0.129032258,1381.716644,0.534307981,0.714067378,4.737245407,28.95624915,0.312836172,3,101,0.181654676,0.125,455,21,11,93,17,142,692,14.51666667,0.58789781,0.201433
UK,UK_2,109000407,2011,109000407_2011,spring,109000407_24.5.2011,109000407,24,5,2011,24.05.2011,144,109000407_2011,UK,RIVPACS,Ind/sample,species,20,16.62907695,2.01493014,0.100746507,725,0.482758621,0.1,667.53869,0.583408737,0.891199897,6.10580975,41.06175063,0.251558699,2,32,0.044137931,0.1,693,18,9,208,15,310,592,14.28333333,0.58770981,0.201621
UK,UK_2,109000407,2012,109000407_2012,spring,109000407_24.5.2012,109000407,24,5,2012,24.05.2012,145,109000407_2012,UK,RIVPACS,Ind/sample,species,26,16.53244287,1.616834819,0.062185955,1349,0.647058824,0.129032258,1284.017353,0.502535511,0.843036664,7.003619864,51.31117041,0.230071326,2,72,0.053372869,0.076923077,1277,24,10,88,18,601,495,15.6,0.58752281,0.201808
UK,UK_2,109000407,2013,109000407_2013,spring,109000407_8.4.2013,109000407,8,4,2013,08.04.2013,98,109000407_2013,UK,RIVPACS,Ind/sample,species,24,13.76341862,1.174814204,0.048950592,1667,0.571428571,0.133333333,942.780445,0.655073887,0.856868998,4.200466037,28.37520728,0.239107701,3,11,0.00659868,0.125,1656,21,11,109,16,328,926,13.55833333,0.58752281,0.201808
UK,UK_2,109000407,2014,109000407_2014,spring,109000407_7.4.2014,109000407,7,4,2014,07.04.2014,97,109000407_2014,UK,RIVPACS,Ind/sample,species,22,17.58853172,2.050361471,0.093198249,528,0.516129032,0.206896552,485.7955475,0.487852539,0.969174256,7.597972818,58.38100741,0.243964348,1,50,0.09469697,0.045454545,478,21,13,66,18,380,741,15.26666667,0.58752281,0.201808
UK,UK_2,109000407,2015,109000407_2015,spring,109000407_18.3.2015,109000407,18,3,2015,18.03.2015,77,109000407_2015,UK,RIVPACS,Ind/sample,species,23,11.12771744,1.198755441,0.052119802,2252,0.448275862,0.225806452,1186.802364,0.541485576,0.992341364,5.147957228,36.78552137,0.214757907,2,17,0.007548845,0.086956522,2235,21,10,169,18,724,729,15.24166667,0.58752281,0.201808
UK,UK_2,109000407,2016,109000407_2016,spring,109000407_10.3.2016,109000407,10,3,2016,10.03.2016,70,109000407_2016,UK,RIVPACS,Ind/sample,species,24,21.34914941,1.930059029,0.080419126,396,0.53125,0.129032258,1152.342983,0.544935741,0.838451156,6.61458297,48.17225339,0.257156404,2,15,0.037878788,0.083333333,381,22,8,43,17,187,727,15.05833333,0.58752281,0.201808
UK,UK_2,109000407,2017,109000407_2017,spring,109000407_6.4.2017,109000407,6,4,2017,06.04.2017,96,109000407_2017,UK,RIVPACS,Ind/sample,species,28,13.81579706,1.120719859,0.040025709,3393,0.375,0.09375,1739.399096,0.486120476,0.955344471,3.678752347,23.18161434,0.224145383,1,85,0.025051577,0.035714286,3308,27,12,523,22,756,613,15.16666667,0.58490131,0.201808
UK,UK_2,109000408,2006,109000408_2006,spring,109000408_7.3.2006,109000408,7,3,2006,07.03.2006,66,109000408_2006,UK,RIVPACS,Ind/sample,species,21,21,2.675967579,0.127427028,126,NA,NA,1380.732562,0.67692874,0.798975279,6.966708829,50.00647739,0.240006196,0,0,0,0,126,21,5,20,11,48,598,13.78333333,0.80594995,0.0732825
UK,UK_2,109000408,2007,109000408_2007,spring,109000408_24.4.2007,109000408,24,4,2007,24.04.2007,114,109000408_2007,UK,RIVPACS,Ind/sample,species,32,20.37681068,2.266227196,0.0708196,688,0.485714286,0.09375,1707.000419,0.635660101,0.741661501,6.807417581,47.15196701,0.242568422,0,0,0,0,688,32,7,52,17,278,818,15.33333333,0.80594995,0.0732825
UK,UK_2,109000408,2008,109000408_2008,spring,109000408_20.3.2008,109000408,20,3,2008,20.03.2008,80,109000408_2008,UK,RIVPACS,Ind/sample,species,23,17.24137384,2.084925165,0.09064892,273,0.513513514,0.032258065,1572.101292,0.625600328,0.886199926,6.279737931,40.9517734,0.25181573,1,20,0.073260073,0.043478261,253,22,7,123,13,149,772,14.375,0.80594995,0.0732825
UK,UK_2,109000408,2009,109000408_2009,spring,109000408_25.3.2009,109000408,25,3,2009,25.03.2009,84,109000408_2009,UK,RIVPACS,Ind/sample,species,19,11.74190682,2.015704032,0.106089686,598,0.444444444,0.1,720.629774,0.449516679,0.897077443,6.64435788,45.21386575,0.247754293,0,0,0,0,598,19,5,236,10,361,756,13.56666667,0.80594995,0.0732825
UK,UK_2,109000408,2010,109000408_2010,spring,109000408_26.4.2010,109000408,26,4,2010,26.04.2010,116,109000408_2010,UK,RIVPACS,Ind/sample,species,29,20.61129559,2.59925952,0.089629639,509,0.451612903,0.068965517,1327.039441,0.527728296,0.852703786,6.997326642,49.52437375,0.255178378,0,0,0,0,509,29,11,232,17,301,731,13.925,0.80594995,0.0732825
UK,UK_2,109000408,2011,109000408_2011,spring,109000408_31.5.2011,109000408,31,5,2011,31.05.2011,151,109000408_2011,UK,RIVPACS,Ind/sample,species,23,15.14749659,1.994108574,0.086700373,660,0.594594595,0.096774194,796.8413567,0.48151626,0.703376767,6.340044519,41.30881631,0.300005103,1,2,0.003030303,0.043478261,658,22,7,129,16,397,622,13.7,0.80594995,0.0732825
UK,UK_2,109000408,2012,109000408_2012,spring,109000408_22.5.2012,109000408,22,5,2012,22.05.2012,143,109000408_2012,UK,RIVPACS,Ind/sample,species,26,20.08201434,2.278076691,0.087618334,323,0.515151515,0.1875,541.3326979,0.60660887,0.866941261,6.165340855,41.01811266,0.265894044,1,1,0.003095975,0.038461538,322,25,7,68,13,140,519,14.99166667,0.80594995,0.0732825
UK,UK_2,109000408,2013,109000408_2013,spring,109000408_10.4.2013,109000408,10,4,2013,10.04.2013,100,109000408_2013,UK,RIVPACS,Ind/sample,species,25,15.88272939,2.041680505,0.08166722,462,0.542857143,0.161290323,1046.242863,0.552302605,0.871217695,5.999812009,38.20801261,0.26128808,0,0,0,0,462,25,5,76,10,126,976,12.96666667,0.80594995,0.0732825
UK,UK_2,109000408,2014,109000408_2014,spring,109000408_7.4.2014,109000408,7,4,2014,07.04.2014,97,109000408_2014,UK,RIVPACS,Ind/sample,species,20,11.67900737,1.606588906,0.080329445,421,0.448275862,0.103448276,609.5757913,0.643372383,0.74668413,6.158365774,39.74115077,0.270443665,0,0,0,0,421,20,6,51,12,264,781,14.675,0.80594995,0.0732825
UK,UK_2,109000408,2015,109000408_2015,spring,109000408_18.3.2015,109000408,18,3,2015,18.03.2015,77,109000408_2015,UK,RIVPACS,Ind/sample,species,28,13.6752798,1.907666993,0.068130964,942,0.5,0.133333333,1011.155771,0.675099094,0.849565191,6.548874447,43.30214453,0.268510508,1,2,0.002123142,0.035714286,940,27,9,204,19,546,761,14.65833333,0.80594995,0.0732825
UK,UK_2,109000408,2016,109000408_2016,spring,109000408_8.3.2016,109000408,8,3,2016,08.03.2016,68,109000408_2016,UK,RIVPACS,Ind/sample,species,37,15.25985645,2.048782401,0.055372497,1684,0.375,0.0625,1984.326604,0.477231552,0.924944481,6.065687722,38.54494722,0.254249634,1,109,0.064726841,0.027027027,1575,36,10,407,21,603,763,14.43333333,0.80594995,0.0732825
UK,UK_2,109000408,2017,109000408_2017,spring,109000408_6.4.2017,109000408,6,4,2017,06.04.2017,96,109000408_2017,UK,RIVPACS,Ind/sample,species,32,18.5934684,2.257432384,0.070544762,750,0.531914894,0.147058824,1576.589567,0.496159295,0.915495871,6.306150155,41.08021686,0.263659798,1,56,0.074666667,0.03125,694,31,9,302,19,384,642,14.54166667,0.79604745,0.0732825
UK,UK_2,109000409,2008,109000409_2008,spring,109000409_25.4.2008,109000409,25,4,2008,25.04.2008,116,109000409_2008,UK,RIVPACS,Ind/sample,species,20,20,2.490009711,0.124500486,315,NA,NA,324.6887386,0.834297423,0.810694262,6.568664502,44.64886884,0.255357591,1,20,0.063492063,0.05,295,19,8,82,11,131,736,14.84166667,0.69840842,0.163031
UK,UK_2,109000409,2009,109000409_2009,spring,109000409_23.3.2009,109000409,23,3,2009,23.03.2009,82,109000409_2009,UK,RIVPACS,Ind/sample,species,22,14.30693267,1.900276811,0.086376219,1123,0.5,0.071428571,779.3090876,0.371109643,0.927918217,6.441553028,42.86169286,0.241346745,3,62,0.055209261,0.136363636,1061,19,5,318,10,585,725,14.05833333,0.69840842,0.163031
UK,UK_2,109000409,2010,109000409_2010,spring,109000409_27.4.2010,109000409,27,4,2010,27.04.2010,117,109000409_2010,UK,RIVPACS,Ind/sample,species,21,12.78135608,1.055939922,0.050282853,955,0.517241379,0.2,338.0075758,0.476758768,0.969082744,3.992817268,24.88016384,0.208178601,2,12,0.012565445,0.095238095,943,19,8,106,12,235,696,14.41666667,0.69840842,0.163031
UK,UK_2,109000409,2011,109000409_2011,spring,109000409_25.5.2011,109000409,25,5,2011,25.05.2011,145,109000409_2011,UK,RIVPACS,Ind/sample,species,27,19.31094855,1.748437789,0.064756955,844,0.545454545,0.129032258,2680.799594,0.549823304,0.910933655,5.731030938,38.92517253,0.231344648,1,3,0.003554502,0.037037037,841,26,8,148,15,298,595,14.175,0.69793042,0.16351
UK,UK_2,109000409,2012,109000409_2012,spring,109000409_24.5.2012,109000409,24,5,2012,24.05.2012,145,109000409_2012,UK,RIVPACS,Ind/sample,species,23,15.36580271,1.591894405,0.0692128,1769,0.4375,0.064516129,1481.206667,0.502566411,0.939720093,5.120944793,33.13030093,0.233136712,1,30,0.016958734,0.043478261,1739,22,7,359,15,499,495,15.49166667,0.69745142,0.163988
UK,UK_2,109000409,2013,109000409_2013,spring,109000409_8.4.2013,109000409,8,4,2013,08.04.2013,98,109000409_2013,UK,RIVPACS,Ind/sample,species,20,13.26163153,1.81006821,0.090503411,1292,0.464285714,0.25,761.1169979,0.474000803,0.861299849,6.2348724,40.72203528,0.229388765,1,2,0.001547988,0.05,1290,19,5,233,10,556,931,13.45,0.69745142,0.163988
UK,UK_2,109000409,2014,109000409_2014,spring,109000409_10.4.2014,109000409,10,4,2014,10.04.2014,100,109000409_2014,UK,RIVPACS,Ind/sample,species,26,16.88373263,1.674829073,0.064416503,1096,0.466666667,0.137931034,984.236093,0.553844084,0.787474547,5.679060716,34.60635547,0.254083021,2,10,0.009124088,0.076923077,1086,24,9,106,15,259,745,15.175,0.69745142,0.163988
UK,UK_2,109000409,2015,109000409_2015,spring,109000409_12.3.2015,109000409,12,3,2015,12.03.2015,71,109000409_2015,UK,RIVPACS,Ind/sample,species,20,10.8753379,1.085464784,0.054273239,2627,0.466666667,0.225806452,422.6338758,0.440237192,0.942359295,3.889348109,23.42171243,0.22330087,2,14,0.005329273,0.1,2613,18,8,326,12,498,731,15.15,0.69745142,0.163988
UK,UK_2,109000409,2016,109000409_2016,spring,109000409_10.3.2016,109000409,10,3,2016,10.03.2016,70,109000409_2016,UK,RIVPACS,Ind/sample,species,32,16.90293465,1.352065591,0.04225205,3432,0.514285714,0.193548387,1575.930697,0.476641398,0.963478486,4.146058698,24.94809653,0.27142395,2,170,0.0495338,0.0625,3262,30,10,530,17,683,730,14.96666667,0.69745142,0.163988
UK,UK_2,109000409,2017,109000409_2017,spring,109000409_6.4.2017,109000409,6,4,2017,06.04.2017,96,109000409_2017,UK,RIVPACS,Ind/sample,species,26,21.41085402,2.188362705,0.084167796,524,0.432432432,0.096774194,1449.833641,0.496318796,0.735097699,6.589950219,45.22884844,0.262453772,2,32,0.061068702,0.076923077,492,24,7,145,15,261,614,15.075,0.69076492,0.163988
UK,UK_2,109000410,2008,109000410_2008,spring,109000410_25.4.2008,109000410,25,4,2008,25.04.2008,116,109000410_2008,UK,RIVPACS,Ind/sample,species,12,12,1.596514184,0.133042849,213,NA,NA,32.26983826,0.700460525,0.848724806,5.097678451,29.83889104,0.259865684,2,9,0.042253521,0.166666667,204,10,4,16,5,46,770,14.28333333,0.75959017,0.108426
UK,UK_2,109000410,2009,109000410_2009,spring,109000410_25.3.2009,109000410,25,3,2009,25.03.2009,84,109000410_2009,UK,RIVPACS,Ind/sample,species,22,15.33387618,1.789735325,0.081351606,764,0.52173913,0.206896552,644.5136716,0.435284757,0.772858598,5.923795838,35.79356705,0.250563403,2,201,0.263089005,0.090909091,563,20,10,53,14,361,754,13.49166667,0.75959017,0.108426
UK,UK_2,109000410,2010,109000410_2010,spring,109000410_27.4.2010,109000410,27,4,2010,27.04.2010,117,109000410_2010,UK,RIVPACS,Ind/sample,species,22,18.8426857,2.173938258,0.098815375,368,0.533333333,0.103448276,392.2497037,0.57658365,0.89586403,6.206565126,39.52210067,0.282852048,2,80,0.217391304,0.090909091,288,20,9,48,15,173,728,13.825,0.75959017,0.108426
UK,UK_2,109000410,2011,109000410_2011,spring,109000410_25.5.2011,109000410,25,5,2011,25.05.2011,145,109000410_2011,UK,RIVPACS,Ind/sample,species,20,12.99390559,1.171548429,0.058577421,587,0.6,0.21875,590.8316716,0.614096071,0.834894308,4.473665149,26.22075533,0.233252617,3,23,0.039182283,0.15,564,17,7,13,12,445,621,13.60833333,0.75907617,0.10894
UK,UK_2,109000410,2012,109000410_2012,spring,109000410_22.5.2012,109000410,22,5,2012,22.05.2012,143,109000410_2012,UK,RIVPACS,Ind/sample,species,16,11.46006741,1.76544211,0.110340132,981,0.5,0.161290323,270.6927706,0.420743031,0.730850418,5.926538522,35.92209664,0.267856158,1,180,0.183486239,0.0625,801,15,4,47,11,314,517,14.90833333,0.75856117,0.109454
UK,UK_2,109000410,2013,109000410_2013,spring,109000410_8.4.2013,109000410,8,4,2013,08.04.2013,98,109000410_2013,UK,RIVPACS,Ind/sample,species,31,12.7936786,1.487957206,0.04799862,1770,0.53125,0.129032258,2175.63379,0.631626136,0.698258825,4.732636717,27.21483437,0.300404731,3,205,0.115819209,0.096774194,1565,28,10,40,19,306,974,12.89166667,0.75856117,0.109454
UK,UK_2,109000410,2014,109000410_2014,spring,109000410_7.4.2014,109000410,7,4,2014,07.04.2014,97,109000410_2014,UK,RIVPACS,Ind/sample,species,18,12.89653253,1.846003971,0.102555776,563,0.46875,0.129032258,208.2722325,0.428027567,0.780991368,5.575162353,32.60952822,0.289884721,2,181,0.321492007,0.111111111,382,16,7,85,9,186,779,14.6,0.75856117,0.109454
UK,UK_2,109000410,2015,109000410_2015,spring,109000410_12.3.2015,109000410,12,3,2015,12.03.2015,71,109000410_2015,UK,RIVPACS,Ind/sample,species,28,13.63846389,1.875836664,0.066994167,2017,0.516129032,0.037037037,694.5104947,0.519701791,0.755288479,6.002993698,36.46577818,0.256637564,3,190,0.094199306,0.107142857,1827,25,10,164,16,893,760,14.56666667,0.75856117,0.109454
UK,UK_2,109000410,2016,109000410_2016,spring,109000410_10.3.2016,109000410,10,3,2016,10.03.2016,70,109000410_2016,UK,RIVPACS,Ind/sample,species,26,17.15359981,2.07868613,0.079949467,1503,0.363636364,0.161290323,1383.446552,0.494594923,0.794326154,5.474574733,32.39755472,0.320721428,3,534,0.355289421,0.115384615,969,23,6,53,15,296,760,14.375,0.75856117,0.109454
UK,UK_2,109000410,2017,109000410_2017,spring,109000410_6.4.2017,109000410,6,4,2017,06.04.2017,96,109000410_2017,UK,RIVPACS,Ind/sample,species,21,14.60469903,1.988550677,0.094692889,738,0.575757576,0.129032258,460.5717299,0.49863878,0.797016536,6.025945566,37.18030772,0.266837605,1,51,0.069105691,0.047619048,687,20,9,193,14,448,642,14.48333333,0.75137197,0.109454
UK,UK_3,109000411,1997,109000411_1997,spring,109000411_4.4.1997,109000411,4,4,1997,04.04.1997,94,109000411_1997,UK,Kicknet and Hand sampling,Ind/3 minute kicknet sampling + 1 minute hand sampling,species,33,33,2.38652315,0.072318883,502,NA,NA,1696.584752,0.657709789,0.766405936,6.757686435,49.48125196,0.260794018,3,184,0.366533865,0.090909091,318,30,13,160,23,201,433,13.44166667,0.8924723,0
UK,UK_3,109000411,1998,109000411_1998,spring,109000411_22.4.1998,109000411,22,4,1998,22.04.1998,112,109000411_1998,UK,Kicknet and Hand sampling,Ind/3 minute kicknet sampling + 1 minute hand sampling,species,42,33.00714517,2.722339196,0.0648176,1094,0.706896552,0.181818182,1793.242454,0.455730721,0.880031335,8.03304266,67.35141211,0.274184892,2,258,0.23583181,0.047619048,836,40,21,344,35,655,667,14.43333333,0.8924723,0
UK,UK_3,109000411,1999,109000411_1999,spring,109000411_20.4.1999,109000411,20,4,1999,20.04.1999,110,109000411_1999,UK,Kicknet and Hand sampling,Ind/3 minute kicknet sampling + 1 minute hand sampling,species,52,39.3961298,2.519381155,0.048449638,2300,0.657142857,0.151515152,2755.06572,0.486155663,0.904338491,8.133069341,69.70100914,0.289499276,2,164,0.071304348,0.038461538,2136,50,29,657,42,1789,768,13.45833333,0.8924723,0
UK,UK_3,109000411,2000,109000411_2000,spring,109000411_10.4.2000,109000411,10,4,2000,10.04.2000,101,109000411_2000,UK,Kicknet and Hand sampling,Ind/3 minute kicknet sampling + 1 minute hand sampling,species,58,41.42708333,2.685919016,0.046308949,1393,0.533333333,0.03030303,2497.798822,0.494130866,0.930540607,8.340306954,72.79221412,0.288709086,3,49,0.035175879,0.051724138,1344,55,35,507,48,1093,703,14.15833333,0.8924723,0
UK,UK_3,109000411,2001,109000411_2001,spring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,888,13.075,0.8924723,0
UK,UK_3,109000411,2002,109000411_2002,spring,109000411_29.5.2002,109000411,29,5,2002,29.05.2002,149,109000411_2002,UK,Kicknet and Hand sampling,Ind/3 minute kicknet sampling + 1 minute hand sampling,species,49,28.48027158,1.758804649,0.035893972,4541,0.61038961,0.058823529,3992.095618,0.405794515,0.923980979,7.971501685,70.47254478,0.361838845,3,35,0.007707553,0.06122449,4506,46,20,1676,38,4294,623,13.88333333,0.8924723,0
UK,UK_3,109000411,2003,109000411_2003,spring,109000411_2.5.2003,109000411,2,5,2003,02.05.2003,122,109000411_2003,UK,Kicknet and Hand sampling,Ind/3 minute kicknet sampling + 1 minute hand sampling,species,46,21.97175782,1.399520636,0.030424362,7729,0.538461538,0.029411765,3844.594548,0.472661061,0.894409362,7.365997085,57.80630712,0.289924698,2,87,0.011256307,0.043478261,7642,44,25,574,36,4603,711,13.63333333,0.8817193,0.0107534
UK,UK_3,109000411,2004,109000411_2004,spring,109000411_26.3.2004,109000411,26,3,2004,26.03.2004,86,109000411_2004,UK,Kicknet and Hand sampling,Ind/3 minute kicknet sampling + 1 minute hand sampling,species,46,36.06688452,2.388083636,0.051914862,1404,0.466666667,0.058823529,2608.165077,0.544589814,0.919585274,8.474316527,75.2068506,0.257933642,2,44,0.031339031,0.043478261,1360,44,21,246,35,897,553,14.14166667,0.8817193,0.0107534
UK,UK_3,109000411,2005,109000411_2005,spring,109000411_4.4.2005,109000411,4,4,2005,04.04.2005,94,109000411_2005,UK,Kicknet and Hand sampling,Ind/3 minute kicknet sampling + 1 minute hand sampling,species,38,26.94318769,2.454857652,0.064601517,1934,0.41509434,0.03030303,2360.287488,0.472324461,0.900447328,8.447522119,76.5268726,0.262737897,2,240,0.12409514,0.052631579,1694,36,18,551,27,911,620,13.74166667,0.8817193,0.0107534
UK,UK_3,109000411,2006,109000411_2006,spring,109000411_31.5.2006,109000411,31,5,2006,31.05.2006,151,109000411_2006,UK,Kicknet and Hand sampling,Ind/3 minute kicknet sampling + 1 minute hand sampling,species,41,18.24774572,1.436837193,0.03504481,7174,0.480769231,0.058823529,3216.231437,0.479330438,0.948658895,6.733461264,58.04187851,0.301363959,3,224,0.031223864,0.073170732,6950,38,20,1625,29,6637,571,13.38333333,0.8817193,0.0107534
UK,UK_3,109000411,2007,109000411_2007,spring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,713,14.80833333,0.8817193,0.0107534
UK,UK_3,109000411,2008,109000411_2008,spring,109000411_28.5.2008,109000411,28,5,2008,28.05.2008,149,109000411_2008,UK,Kicknet and Hand sampling,Ind/3 minute kicknet sampling + 1 minute hand sampling,species,44,25.5013926,1.705535491,0.03876217,5774,0.365384615,0,2565.19771,0.431899863,0.891636891,7.342864561,63.33175453,0.303139173,2,469,0.081226186,0.045454545,5305,42,22,1512,35,5202,741,14.15,0.8817193,0.0107534
UK,UK_3,109000411,2009,109000411_2009,spring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683,13.35,0.8817193,0.0107534
UK,UK_3,109000411,2010,109000411_2010,spring,109000411_29.4.2010,109000411,29,4,2010,29.04.2010,119,109000411_2010,UK,Kicknet and Hand sampling,Ind/3 minute kicknet sampling + 1 minute hand sampling,species,37,28.91243351,2.173187272,0.058734791,1093,0.471698113,0.03030303,1081.660305,0.497703311,0.95861808,7.897208154,65.51396313,0.326454543,2,50,0.045745654,0.054054054,1043,35,21,487,29,960,645,13.4,0.8817193,0.0107534
UK,UK_3,109000411,2011,109000411_2011,spring,109000411_17.5.2011,109000411,17,5,2011,17.05.2011,137,109000411_2011,UK,Kicknet and Hand sampling,Ind/3 minute kicknet sampling + 1 minute hand sampling,species,38,37.6420414,2.652002201,0.069789532,557,0.5,0.125,1312.491743,0.602009849,0.904028641,6.25321246,44.70600912,0.311113228,3,25,0.044883303,0.078947368,532,35,20,239,29,319,542,13.35833333,0.8817193,0.0107534
UK,UK_3,109000411,2012,109000411_2012,spring,109000411_23.5.2012,109000411,23,5,2012,23.05.2012,144,109000411_2012,UK,Kicknet and Hand sampling,Ind/3 minute kicknet sampling + 1 minute hand sampling,species,34,30.4603059,2.562491326,0.075367392,857,0.530612245,0.129032258,1586.645099,0.534480181,0.965419884,7.522991915,62.79220581,0.353938488,2,32,0.037339557,0.058823529,825,32,20,495,27,764,473,14.51666667,0.8817193,0.0107534
UK,UK_3,109000418,1997,109000418_1997,spring,109000418_16.4.1997,109000418,16,4,1997,16.04.1997,106,109000418_1997,UK,Kicknet and Hand sampling,Ind/3 minute kicknet sampling + 1 minute hand sampling,species,29,22.47164314,2.375023589,0.081897365,687,NA,NA,731.7283062,0.457714966,0.871846539,4.886107797,26.41441921,0.365437679,0,0,0,0,687,29,20,579,28,686,1556,9.85,0,0
