"Unique.ID","Samp.ID","Sampling.date","year","month","day","ALLOTRICHIA SP.","AMPHINEMURA SULCICOLLIS","ANISOPTERA GEN. SP.","ASELLUS AQUATICUS","ATHERICIDAE GEN. SP.","BAETIS SP.","BERAEIDAE GEN. SP.","BRACHYPTERA RISI","CAENIDAE GEN. SP.","CAPNIIDAE GEN. SP.","CENTROPTILUM LUTEOLUM","CERATOPOGONIDAE GEN. SP.","CHAOBORIDAE GEN. SP.","CHIRONOMIDAE GEN. SP.","CHLOROPERLIDAE GEN. SP.","COLEOPTERA GEN. SP.","CORIXIDAE GEN. SP.","CULICIDAE GEN. SP.","DIPTERA GEN. SP.","DRYOPIDAE GEN. SP.","DYTISCIDAE GEN. SP.","ECNOMUS SP.","ELMIDAE GEN. SP.","EMPIDIDAE GEN. SP.","EPHEMERELLIDAE GEN. SP.","EPHEMEROPTERA GEN. SP.","EPHYDRIDAE GEN. SP.","GAMMARUS SP.","GASTROPODA GEN. SP.","GLOSSOSOMATIDAE GEN. SP.","GOERIDAE GEN. SP.","GYRINIDAE GEN. SP.","HALIPLIDAE GEN. SP.","HEPTAGENIIDAE GEN. SP.","HIRUDINEA GEN. SP.","HYDRACHNIDAE GEN. SP.","HYDRAENIDAE GEN. SP.","HYDROBIIDAE GEN. SP.","HYDROPSYCHIDAE GEN. SP.","HYDROPTILA SP.","HYGROBIIDAE GEN. SP.","LEBERTIA SP.","LEPIDOSTOMATIDAE GEN. SP.","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIA SP.","LEUCTRA FUSCA SSP.","LEUCTRA GENICULATA","LEUCTRA HIPPOPUS","LEUCTRA INERMIS","LIMNEPHILIDAE GEN. SP.","MOLLUSCA GEN. SP.","MUSCIDAE GEN. SP.","NEMOURA CINEREA SSP.","NOTERIDAE GEN. SP.","ODONTOCERUM ALBICORNE","OLIGOCHAETA GEN. SP.","ORTHOTRICHIA SP.","PEDICIIDAE GEN. SP.","PEREGRIANA PEREGRA","PERLIDAE GEN. SP.","PERLODIDAE GEN. SP.","PHILOPOTAMIDAE GEN. SP.","PHRYGANEIDAE GEN. SP.","PHYSA FONTINALIS","PISIDIUM SP.","PLANORBIDAE GEN. SP.","PLATYHELMINTHES GEN. SP.","PLECOPTERA GEN. SP.","POLYCENTROPODIDAE GEN. SP.","PROTONEMURA MEYERI","PROTONEMURA PRAECOX SSP.","PSYCHOMYIIDAE GEN. SP.","PTYCHOPTERIDAE GEN. SP.","RHYACOPHILIDAE GEN. SP.","SCIRTIDAE GEN. SP.","SERICOSTOMATIDAE GEN. SP.","SIMULIIDAE GEN. SP.","SIPHLONURIDAE GEN. SP.","TABANIDAE GEN. SP.","TRICHOPTERA GEN. SP.","VELIIDAE GEN. SP."
"IRL_023_MZB_LO_5","IRL_023_MZB_LO_5-06.06.2019","06.06.2019",2019,6,6,0,1,0,0,0,45,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,32,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,15,0,0,0,0
"IRL_023_MZB_LO_6","IRL_023_MZB_LO_6-05.06.2003","05.06.2003",2003,6,5,0,0,0,0,0,78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0
"IRL_023_MZB_LO_6","IRL_023_MZB_LO_6-26.05.2004","26.05.2004",2004,5,26,0,6,0,0,0,314,0,0,0,0,2,0,0,37,10,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,16,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,13,0,1,0,0,1,0,0
"IRL_023_MZB_LO_6","IRL_023_MZB_LO_6-24.05.2005","24.05.2005",2005,5,24,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"IRL_023_MZB_LO_6","IRL_023_MZB_LO_6-29.05.2006","29.05.2006",2006,5,29,0,0,0,0,0,27,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"IRL_023_MZB_LO_6","IRL_023_MZB_LO_6-31.05.2007","31.05.2007",2007,5,31,0,1,0,0,0,26,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,3,0,0,0,0
"IRL_023_MZB_LO_6","IRL_023_MZB_LO_6-27.05.2008","27.05.2008",2008,5,27,0,0,0,0,0,41,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,4,0,0,0,0
"IRL_023_MZB_LO_6","IRL_023_MZB_LO_6-03.06.2009","03.06.2009",2009,6,3,0,0,0,0,0,86,0,0,0,0,0,0,0,6,0,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,0
"IRL_023_MZB_LO_6","IRL_023_MZB_LO_6-26.05.2010","26.05.2010",2010,5,26,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,4,0,0,1,0
"IRL_023_MZB_LO_6","IRL_023_MZB_LO_6-02.06.2011","02.06.2011",2011,6,2,0,0,0,0,0,48,0,0,0,0,0,0,0,14,10,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,30,0,2,1,0
"IRL_023_MZB_LO_6","IRL_023_MZB_LO_6-01.05.2012","01.05.2012",2012,5,1,0,1,0,0,0,12,0,0,0,0,0,0,0,186,4,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,5,0,1,0,0,7,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,34,0,0,0,0
"IRL_023_MZB_LO_6","IRL_023_MZB_LO_6-04.06.2013","04.06.2013",2013,6,4,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,0,0,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0
"IRL_023_MZB_LO_6","IRL_023_MZB_LO_6-26.05.2014","26.05.2014",2014,5,26,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IRL_023_MZB_LO_6","IRL_023_MZB_LO_6-09.06.2015","09.06.2015",2015,6,9,0,1,0,0,0,45,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,14,2,0,0,0
"IRL_023_MZB_LO_6","IRL_023_MZB_LO_6-20.05.2016","20.05.2016",2016,5,20,0,4,0,0,0,47,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"IRL_023_MZB_LO_6","IRL_023_MZB_LO_6-31.05.2017","31.05.2017",2017,5,31,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"IRL_023_MZB_LO_6","IRL_023_MZB_LO_6-30.05.2018","30.05.2018",2018,5,30,0,0,0,0,0,12,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0
"IRL_023_MZB_LO_6","IRL_023_MZB_LO_6-06.06.2019","06.06.2019",2019,6,6,0,1,0,0,0,28,0,0,0,0,0,0,0,52,1,0,0,0,0,0,2,0,51,0,1,0,0,0,0,0,1,0,0,0,0,6,0,0,0,132,0,2,0,0,0,0,0,31,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,22,0,0,1,0
"IRL_023_MZB_LO_7","IRL_023_MZB_LO_7-29.05.2003","29.05.2003",2003,5,29,0,0,0,0,0,38,0,0,0,0,16,0,0,60,0,0,0,0,0,0,1,2,35,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,0,4,0,0,0,0
"IRL_023_MZB_LO_7","IRL_023_MZB_LO_7-26.05.2004","26.05.2004",2004,5,26,0,0,0,0,0,2,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,35,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,40,0,0,0,0,0,5,0,27,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,1,0
"IRL_023_MZB_LO_7","IRL_023_MZB_LO_7-30.05.2005","30.05.2005",2005,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,18,0,0,0,2,0,0,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"IRL_023_MZB_LO_7","IRL_023_MZB_LO_7-29.05.2006","29.05.2006",2006,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,23,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,36,0,0,0,0
"IRL_023_MZB_LO_7","IRL_023_MZB_LO_7-29.05.2007","29.05.2007",2007,5,29,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,206,0,0,1,0
"IRL_023_MZB_LO_7","IRL_023_MZB_LO_7-27.05.2008","27.05.2008",2008,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,2,0,15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0
"IRL_023_MZB_LO_7","IRL_023_MZB_LO_7-03.06.2009","03.06.2009",2009,6,3,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,1,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
"IRL_023_MZB_LO_7","IRL_023_MZB_LO_7-26.05.2010","26.05.2010",2010,5,26,0,0,0,0,0,1,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,0,0,1,0
"IRL_023_MZB_LO_7","IRL_023_MZB_LO_7-03.06.2011","03.06.2011",2011,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,20,6,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,20,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"IRL_023_MZB_LO_7","IRL_023_MZB_LO_7-08.05.2012","08.05.2012",2012,5,8,0,0,0,0,0,14,0,0,0,0,0,0,0,5,0,0,0,2,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"IRL_023_MZB_LO_7","IRL_023_MZB_LO_7-05.06.2013","05.06.2013",2013,6,5,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,33,0,0,0,0
"IRL_023_MZB_LO_7","IRL_023_MZB_LO_7-26.05.2014","26.05.2014",2014,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,0,0,4,1,2,0,36,0,7,0,0,0,0,0,1,1,0,0,0,23,0,0,0,0,0,0,1,0,0,0,0,35,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,1,0,0
"IRL_023_MZB_LO_7","IRL_023_MZB_LO_7-10.06.2015","10.06.2015",2015,6,10,0,1,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"IRL_023_MZB_LO_7","IRL_023_MZB_LO_7-19.05.2016","19.05.2016",2016,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,9,0,0,0,0
"IRL_023_MZB_LO_7","IRL_023_MZB_LO_7-31.05.2017","31.05.2017",2017,5,31,0,0,1,0,0,5,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0
"IRL_023_MZB_LO_7","IRL_023_MZB_LO_7-30.05.2018","30.05.2018",2018,5,30,0,0,0,0,0,4,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,0,0,0,0
"IRL_023_MZB_LO_7","IRL_023_MZB_LO_7-07.06.2019","07.06.2019",2019,6,7,0,0,0,0,0,5,0,0,0,0,0,0,0,13,1,0,0,1,0,0,3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,1,0
"IRL_023_MZB_LO_8","IRL_023_MZB_LO_8-30.05.2003","30.05.2003",2003,5,30,0,0,0,0,0,44,0,0,0,0,4,0,0,280,0,0,0,0,0,3,11,4,18,0,19,0,0,0,0,3,0,1,0,7,0,7,0,0,1,423,5,0,1,0,0,0,0,3,0,0,0,0,1,0,0,1,0,26,0,0,13,0,0,0,0,0,0,0,8,0,0,17,0,2,0,0,4,0,0,0,0
"IRL_023_MZB_LO_8","IRL_023_MZB_LO_8-26.05.2004","26.05.2004",2004,5,26,0,0,0,0,0,9,0,0,0,0,0,0,0,22,0,0,0,0,0,0,4,0,13,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38,0,0,0,0,0,10,0,16,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0
"IRL_023_MZB_LO_8","IRL_023_MZB_LO_8-30.05.2005","30.05.2005",2005,5,30,0,0,0,0,0,10,0,0,0,0,0,0,0,23,3,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,1,0,0,0,0,0,0,0
"IRL_023_MZB_LO_8","IRL_023_MZB_LO_8-29.05.2006","29.05.2006",2006,5,29,0,0,0,0,0,6,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,1,0,2,0,0,0,4,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0
"IRL_023_MZB_LO_8","IRL_023_MZB_LO_8-29.05.2007","29.05.2007",2007,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0
"IRL_023_MZB_LO_8","IRL_023_MZB_LO_8-27.05.2008","27.05.2008",2008,5,27,0,0,0,0,0,3,0,0,0,0,0,0,0,33,1,0,0,0,3,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,15,0,0,4,0,0,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,0,0,0
"IRL_023_MZB_LO_8","IRL_023_MZB_LO_8-03.06.2009","03.06.2009",2009,6,3,0,0,0,0,0,9,0,0,0,0,0,0,0,33,4,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,14,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"IRL_023_MZB_LO_8","IRL_023_MZB_LO_8-26.05.2010","26.05.2010",2010,5,26,0,0,0,0,0,15,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,25,0,2,0,0
"IRL_023_MZB_LO_8","IRL_023_MZB_LO_8-03.06.2011","03.06.2011",2011,6,3,0,0,0,0,0,16,0,0,0,0,0,0,0,172,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,1,1,0,3,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,31,0,0,1,0
"IRL_023_MZB_LO_8","IRL_023_MZB_LO_8-08.05.2012","08.05.2012",2012,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"IRL_023_MZB_LO_8","IRL_023_MZB_LO_8-05.06.2013","05.06.2013",2013,6,5,0,0,0,0,0,7,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
"IRL_023_MZB_LO_8","IRL_023_MZB_LO_8-26.05.2014","26.05.2014",2014,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,5,0,0,0,21,1,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,31,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0
"IRL_023_MZB_LO_8","IRL_023_MZB_LO_8-10.06.2015","10.06.2015",2015,6,10,0,0,0,0,0,8,0,0,0,0,0,0,0,50,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"IRL_023_MZB_LO_8","IRL_023_MZB_LO_8-19.05.2016","19.05.2016",2016,5,19,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
"IRL_023_MZB_LO_8","IRL_023_MZB_LO_8-31.05.2017","31.05.2017",2017,5,31,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0
"IRL_023_MZB_LO_8","IRL_023_MZB_LO_8-30.05.2018","30.05.2018",2018,5,30,0,0,0,0,0,1,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,27,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,3,7,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,0,0,13,0,0,2,0
"IRL_023_MZB_LO_8","IRL_023_MZB_LO_8-07.06.2019","07.06.2019",2019,6,7,0,0,0,0,0,1,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,27,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,33,0,0,0,0,0,0,3,7,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,4,0,0,13,0,0,2,0
"IRL_023_MZB_LO_9","IRL_023_MZB_LO_9-04.06.2003","04.06.2003",2003,6,4,0,0,0,0,0,8,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"IRL_023_MZB_LO_9","IRL_023_MZB_LO_9-25.05.2004","25.05.2004",2004,5,25,0,0,0,0,0,33,0,0,0,0,0,0,0,305,1,0,0,0,0,0,0,0,76,0,26,0,0,0,0,0,18,0,0,6,0,2,0,6,19,18,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,6,0,9,0,5,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,0,0,0
"IRL_023_MZB_LO_9","IRL_023_MZB_LO_9-30.05.2005","30.05.2005",2005,5,30,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"IRL_023_MZB_LO_9","IRL_023_MZB_LO_9-31.05.2006","31.05.2006",2006,5,31,0,0,0,0,0,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,4,0,16,0,0,1,0,0,0,0,0,5,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0
"IRL_023_MZB_LO_9","IRL_023_MZB_LO_9-30.05.2007","30.05.2007",2007,5,30,0,0,0,0,0,3,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,6,0,5,0,0,1,0,0,1,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"IRL_023_MZB_LO_9","IRL_023_MZB_LO_9-28.05.2008","28.05.2008",2008,5,28,0,0,0,0,0,1,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
