"site_id","sgn_id","sample_id","year","month","day","AFGHANURUS JOERNENSIS","AGAPETUS OCHRIPES","AGRYPNIA SP.","AMELETUS INOPINATUS","AMPHINEMURA BOREALIS","AMPHINEMURA SULCICOLLIS","ASELLUS AQUATICUS","ATHERIX IBIS","ATHRIPSODES SP.","BAETIS DIGITATUS/NIGER","BAETIS MUTICUS","BAETIS RHODANI","BAETIS VERNUS-GR.","BATHYOMPHALUS CONTORTUS","CAENIS HORARIA","CAENIS RIVULORUM","CALLICORIXA SP.","CALOPTERYX VIRGO","CAPNIA SP.","CAPNOPSIS SCHILLERI SSP.","CENTROPTILUM LUTEOLUM","CERACLEA ANNULICORNIS","CERACLEA EXCISA","CERACLEA NIGRONERVOSA","CERATOPOGONIDAE GEN. SP.","CHEUMATOPSYCHE LEPIDA","CHIRONOMIDAE GEN. SP.","COENAGRION SP.","CORDULIIDAE GEN. SP.","CORIXA SP.","CYMATIAINAE GEN. SP.","DICRANOTA SP.","DIURA BICAUDATA","DIURA NANSENI","DIXIDAE GEN. SP.","DYTISCIDAE GEN. SP. AD.","ELMIS AENEA AD.","ELODES SP. LV.","ELOEOPHILA SP.","EMPIDIDAE GEN. SP.","EPHEMERA DANICA","EPHEMERA VULGATA","EPHEMERELLA ARONI","EPHEMERELLA MUCRONATA","GAMMARUS LACUSTRIS","GLOSSIPHONIA COMPLANATA","GLOSSOSOMA INTERMEDIUM","GYRAULUS SP.","HABROPHLEBIA LAUTA","HELOBDELLA STAGNALIS","HEPTAGENIA DALECARLICA","HEPTAGENIA SULPHUREA","HOLOSTOMIS ATRATA","HYDRAENA SP. AD.","HYDROPSYCHE ANGUSTIPENNIS SSP.","HYDROPSYCHE CONTUBERNALIS SSP.","HYDROPSYCHE PELLUCIDULA","HYDROPSYCHE SAXONICA","HYDROPSYCHE SILFVENII","HYDROPSYCHE SILTALAI","HYDROPTILA SP.","ISOPERLA SP.","ITHYTRICHIA LAMELLARIS","KAGERONIA FUSCOGRISEA","LEPIDOSTOMA HIRTUM","LEPTOPHLEBIA SP.","LEUCTRA DIGITATA/FUSCA/HIPPOPUS","LEUCTRA NIGRA","LIMNEBIUS SP. AD.","LIMNEPHILIDAE GEN. SP.","LIMNIUS VOLCKMARI AD.","LIMNOPHORA SP.","LYMNAEA STAGNALIS","LYPE SP.","MICRASEMA GELIDUM","MICRASEMA SETIFERUM SSP.","MOLANNA SP.","MOLANNODES TINCTUS","MYSTACIDES SP.","NEMOURA SP.","NEMURELLA PICTETII","NEURECLIPSIS BIMACULATA","OLIGOSTOMIS RETICULATA","OULIMNIUS TUBERCULATUS AD.","OXYETHIRA SP.","PEDICIA SP.","PHILOPOTAMUS MONTANUS SSP.","PHRYGANEA SP.","PLANORBIS SP.","PLECTROCNEMIA CONSPERSA SSP.","POLYCENTROPUS FLAVOMACULATUS SSP.","POLYCENTROPUS IRRORATUS","PRIONOCERA TURCICA","PROCLOEON BIFIDUM","PROTONEMURA SP.","PSYCHODIDAE GEN. SP.","PTYCHOPTERA SP.","RADIX BALTHICA/LABIATA","RHYACOPHILA SP.","SCIOMYZIDAE GEN. SP.","SERICOSTOMA PERSONATUM","SERRATELLA IGNITA","SIALIS SP.","SIGARA SP.","SILO PALLIPES","SIMULIIDAE GEN. SP.","SIPHONOPERLA BURMEISTERI","SPHAERIIDAE GEN. SP.","STAGNICOLA PALUSTRIS","STRATIOMYIDAE GEN. SP.","TAENIOPTERYX NEBULOSA","TIPULA SP.","VALVATA SP.","WORMALDIA SUBNIGRA","YLODES SP."
119000009,"FIN_013_MZB_LO_2","119000009_NA.09.2007",2007,"9",NA,0,0,0,0,0,0,0,0,0,3,307,25,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9,0,10,0,1,127,0,0,0,0,0,80,0,2,0,0,0,1,0,1,0,0,8,0,0,0,0,0,0,0,119,0,0,0,0,72,7,0,1,0,0,0,0,3,0,0,0,0,17,2,0,0,0,0,0,2,0,0,6,0,0,0,0,0,104,0,0,4,0,0,0,0,0,0,38,8,0,0,0,38,0,0,0,0
119000009,"FIN_013_MZB_LO_2","119000009_NA.09.2008",2008,"9",NA,0,0,0,0,0,0,0,0,0,0,784,872,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,22,0,2,907,1,1,5,0,0,367,0,48,0,0,0,0,0,14,0,0,54,0,0,0,0,0,0,0,794,0,0,0,0,41,63,0,8,0,0,0,0,24,0,0,0,0,5,1,0,0,0,0,0,83,0,0,37,0,0,3,0,1,26,0,0,48,0,1,0,0,0,0,187,3,0,1,0,489,0,0,0,0
119000009,"FIN_013_MZB_LO_2","119000009_NA.09.2009",2009,"9",NA,0,0,0,0,0,0,0,0,0,0,1952,275,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,4,0,5,0,1,224,0,0,17,0,0,235,0,19,0,0,0,5,0,3,0,0,34,0,0,0,0,0,0,0,359,0,0,0,2,110,48,0,4,0,0,0,0,8,0,0,0,0,60,3,0,0,0,0,0,33,0,0,11,0,0,6,0,2,27,0,0,26,0,0,0,0,0,0,516,7,0,0,0,37,0,0,0,0
119000009,"FIN_013_MZB_LO_2","119000009_NA.09.2010",2010,"9",NA,0,0,0,0,1,0,0,0,0,72,472,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,1,373,2,0,9,0,0,40,0,2,0,0,0,0,0,2,0,0,71,0,0,0,0,0,0,0,71,0,0,0,0,24,3,0,1,0,0,0,0,2,0,0,0,0,93,0,0,0,0,0,0,113,0,0,0,14,0,14,0,1,21,0,0,58,0,0,0,0,0,0,169,0,0,0,0,17,0,0,0,0
119000009,"FIN_013_MZB_LO_2","119000009_NA.09.2011",2011,"9",NA,0,0,0,4,0,0,0,0,0,0,1876,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,22,0,1,827,3,2,28,0,0,136,0,32,0,0,0,0,0,2,0,0,56,0,0,0,0,0,0,0,500,0,0,0,0,100,0,1,11,0,0,0,0,74,0,0,0,0,924,1,0,0,0,4,0,0,0,0,40,0,0,6,0,4,93,0,0,66,0,0,0,0,0,0,72,4,0,0,0,130,0,0,0,0
119000009,"FIN_013_MZB_LO_2","119000009_NA.09.2012",2012,"9",NA,0,0,0,1,0,0,0,0,0,0,1992,980,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,4,0,14,0,1,591,11,1,8,0,0,54,0,19,0,0,0,7,0,0,0,0,42,0,0,0,0,0,0,0,356,0,0,0,2,89,0,0,1,0,0,0,0,27,0,0,0,0,178,3,0,0,0,0,0,0,0,0,65,0,0,3,0,21,6,0,0,57,0,0,0,0,0,0,207,0,0,0,0,75,0,0,0,0
119000009,"FIN_013_MZB_LO_2","119000009_NA.09.2013",2013,"9",NA,0,0,0,4,0,0,0,0,0,0,2183,245,0,0,0,0,0,0,1,0,0,0,0,0,2,0,5,0,0,0,0,9,0,3,1,2,417,0,1,3,0,0,89,0,45,0,0,0,0,0,2,0,0,28,0,0,0,0,0,0,0,738,0,0,0,1,114,24,0,0,0,0,0,0,10,0,0,0,0,178,0,0,0,0,2,0,2,0,0,28,0,0,0,0,0,5,0,0,33,0,0,0,1,0,0,60,1,0,0,0,151,0,0,0,0
119000009,"FIN_013_MZB_LO_2","119000009_NA.09.2014",2014,"9",NA,0,0,0,1,0,0,0,0,0,0,486,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,172,0,0,0,0,0,73,0,15,0,0,0,0,0,3,0,0,24,0,0,0,0,0,0,0,103,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,16,0,0,8,0,28,0,0,0,46,0,0,0,0,0,0,24,1,0,0,0,99,0,0,0,0
119000010,"FIN_013_MZB_LO_1","119000010_NA.09.2000",2000,"9",NA,0,0,0,0,0,0,0,0,0,0,1,60,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,11,0,0,0,0,37,0,0,0,45,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,9,0,0,0,0,0,0,17,0,24,0,0,1,0,0,0,0
119000010,"FIN_013_MZB_LO_1","119000010_NA.09.2001",2001,"9",NA,0,0,0,0,4,0,0,0,0,4,24,252,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,496,4,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,4,0,0,0,0,0,144,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0
119000010,"FIN_013_MZB_LO_1","119000010_NA.09.2002",2002,"9",NA,0,0,0,3,0,0,0,0,0,81,0,2,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0
119000010,"FIN_013_MZB_LO_1","119000010_NA.09.2003",2003,"9",NA,0,0,0,0,0,0,0,0,0,0,21,19,11,17,0,0,0,0,0,0,9,0,0,0,2,0,0,0,1,0,0,0,0,11,5,0,1,0,0,3,0,0,0,23,0,0,0,0,0,0,3,0,0,1,0,0,8,0,0,0,0,14,0,0,0,30,29,0,0,3,0,3,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,26,0,110,0,0,0,0,0,0,0
119000010,"FIN_013_MZB_LO_1","119000010_NA.09.2004",2004,"9",NA,0,0,0,0,0,0,0,0,0,3,27,85,10,0,0,0,0,0,0,0,4,0,1,0,3,0,1,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,21,0,0,2,0,0,0,0,0,2,0,0,0,0,58,0,0,0,13,3,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,0,190,0,0,0,0,0,0,0
119000010,"FIN_013_MZB_LO_1","119000010_NA.09.2005",2005,"9",NA,0,0,0,0,0,0,0,0,0,12,14,66,2,0,0,0,0,0,0,0,36,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,3,0,0,0,0,8,0,0,0,100,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,65,0,0,0,0,0,0,0
119000010,"FIN_013_MZB_LO_1","119000010_NA.09.2006",2006,"9",NA,0,0,0,0,0,0,0,0,0,8,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,31,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119000010,"FIN_013_MZB_LO_1","119000010_NA.09.2007",2007,"9",NA,0,0,0,0,9,0,0,0,0,59,51,132,0,15,0,0,0,0,0,0,0,0,0,0,5,0,19,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,335,0,0,13,0,79,0,0,0,39,28,0,0,1,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,21,0,1,0,1,0,0,68,0,376,0,0,0,0,0,0,0
119000010,"FIN_013_MZB_LO_1","119000010_NA.09.2008",2008,"9",NA,0,0,0,0,0,0,0,0,0,201,109,614,38,0,0,0,0,0,0,0,0,0,2,1,0,0,8,0,0,0,0,0,0,9,0,0,5,0,2,2,1,0,0,0,0,0,0,20,11,0,0,0,0,2,0,0,86,26,0,8,0,96,0,0,1,130,76,0,0,1,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,18,0,1,3,1,0,0,88,0,1844,1,0,0,0,0,0,0
119000010,"FIN_013_MZB_LO_1","119000010_NA.09.2009",2009,"9",NA,0,0,0,0,0,0,0,0,0,248,114,712,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,8,1,0,18,0,0,0,0,0,1,0,15,0,0,0,0,0,1,0,0,170,10,0,32,0,293,0,0,3,16,102,0,0,4,0,2,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,1,0,0,141,0,0,0,1,0,0,0,35,0,0,0,0,0,0,247,0,311,0,0,5,0,0,0,0
119000010,"FIN_013_MZB_LO_1","119000010_NA.09.2010",2010,"9",NA,0,0,1,0,0,0,0,0,0,26,11,45,0,9,0,0,0,1,0,0,0,0,0,1,5,0,184,0,1,0,0,0,0,5,0,0,5,0,0,6,0,0,0,0,0,1,0,5,0,0,1,0,0,1,0,0,256,0,0,0,1,91,0,0,1,0,30,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,14,0,0,1,3,0,0,69,0,437,0,0,1,1,0,0,1
119000010,"FIN_013_MZB_LO_1","119000010_NA.09.2011",2011,"9",NA,0,0,0,0,1,0,6,0,0,41,17,45,50,5,0,0,0,0,0,0,0,0,0,10,5,0,411,0,1,0,0,0,0,1,0,0,44,0,0,13,0,0,0,0,0,0,0,11,0,0,4,0,0,4,0,0,284,0,0,0,5,153,0,0,6,0,27,0,0,1,0,0,0,0,1,0,0,1,0,59,0,0,0,3,2,0,0,0,0,0,115,0,0,0,0,0,0,0,13,0,0,2,9,0,0,11,0,476,1,0,0,0,0,0,0
119000010,"FIN_013_MZB_LO_1","119000010_NA.09.2012",2012,"9",NA,0,0,0,0,0,0,0,0,0,4,8,223,8,11,0,0,0,0,0,0,4,0,30,0,0,0,28,0,0,0,0,0,15,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,3,1,1,4,0,0,101,0,0,0,0,68,0,2,3,86,35,0,0,21,0,0,0,0,0,0,0,11,0,64,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,22,0,0,2,6,0,0,17,0,594,0,0,2,0,0,0,0
119000010,"FIN_013_MZB_LO_1","119000010_NA.09.2013",2013,"9",NA,0,0,0,0,0,0,0,0,0,14,8,71,1,5,0,0,0,0,0,0,2,0,45,0,1,0,42,0,0,0,0,0,3,0,0,0,22,0,1,2,0,0,0,0,0,1,0,1,7,0,1,0,0,0,0,0,157,3,0,1,0,85,0,0,9,223,47,0,0,3,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,1,0,1,0,129,0,0,0,0,0,0,0,26,0,0,0,8,0,0,11,0,543,1,0,1,0,0,0,0
119000010,"FIN_013_MZB_LO_1","119000010_NA.09.2014",2014,"9",NA,0,0,0,0,0,0,0,0,0,59,6,129,1,6,0,0,0,0,0,0,1,0,5,0,0,0,142,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,5,0,101,0,0,3,0,19,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,10,0,0,0,2,0,0,27,0,5,0,0,0,0,0,0,0
