"site_id","sgn_id","sample_id","year","month","day","AMELETUS INOPINATUS","ANCYLUS FLUVIATILIS","ANISOPTERA GEN. SP.","APATANIA SP.","BAETIDAE GEN. SP.","BRACHYPTERA RISI","CAENIS HORARIA","CAENIS LUCTUOSA","CALOPTERYX SPLENDENS","CAPNIA SP.","CERATOPOGONIDAE GEN. SP.","CHIRONOMIDAE GEN. SP.","COENAGRIONIDAE GEN. SP.","COLEOPTERA GEN. SP. AD.","CORDULEGASTER BOLTONII","CORDULIIDAE GEN. SP.","CRENOBIA ALPINA","CRUNOECIA IRRORATA SSP.","CYLINDROTOMIDAE GEN. SP.","DICRANOTA SP.","DIXIDAE GEN. SP.","DOLICHOPODIDAE GEN. SP.","DYTISCIDAE GEN. SP. AD.","ELMIDAE GEN. SP. AD.","EMPIDIDAE GEN. SP.","EPHEMERELLA ARONI","EPHEMEROPTERA GEN. SP.","EPHYDRIDAE GEN. SP.","ERPOBDELLA OCTOCULATA","GALBA TRUNCATULA","GLOSSIPHONIA COMPLANATA","GLOSSOSOMATIDAE GEN. SP.","GOERA PILOSA","GYRAULUS ACRONICUS","GYRAULUS CRISTA","GYRINIDAE GEN. SP. AD.","HELOBDELLA STAGNALIS","HEPTAGENIIDAE GEN. SP.","HIRUDINEA GEN. SP.","HYDRA SP.","HYDRAENA SP. AD.","HYDROPHILIDAE GEN. SP. AD.","HYDROPSYCHE SP.","HYDROPTILIDAE GEN. SP.","LEPIDOSTOMA HIRTUM","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIA SP.","LEUCTRA SP.","LIMNEPHILIDAE GEN. SP.","LIMONIIDAE GEN. SP.","MICRASEMA GELIDUM","MOLANNODES TINCTUS","MUSCIDAE GEN. SP.","NEMATODA GEN. SP.","NEMOURIDAE GEN. SP.","OLIGOCHAETA GEN. SP.","OMPHISCOLA GLABRA","ORTHETRUM COERULESCENS","OTOMESOSTOMA AUDITIVUM","PEDICIA RIVOSA SSP.","PERLODIDAE GEN. SP.","PHILOPOTAMUS MONTANUS SSP.","PHRYGANEIDAE GEN. SP.","PISIDIUM SP.","PLATYHELMINTHES GEN. SP.","PLECOPTERA GEN. SP.","POLYCELIS SP.","POLYCENTROPODIDAE GEN. SP.","POTAMOPYRGUS ANTIPODARUM","POTAMOPYRGUS ANTIPODARUM.1","PSYCHODIDAE GEN. SP.","PSYCHOMYIIDAE GEN. SP.","RADIX BALTHICA","RADIX LABIATA","RHYACOPHILA NUBILA","SCIRTIDAE GEN. SP. LV.","SERICOSTOMA PERSONATUM","SIALIS FULIGINOSA","SIALIS LUTARIA","SILO PALLIPES","SIMULIIDAE GEN. SP.","SIPHLONURIDAE GEN. SP.","SIPHONOPERLA BURMEISTERI","STICTOTARSUS SP. LV.","SYRPHIDAE GEN. SP.","TABANIDAE GEN. SP.","TAENIOPTERYX NEBULOSA","THAUMALEIDAE GEN. SP.","THEROMYZON TESSULATUM","TIPULIDAE GEN. SP.","TRICHOPTERA GEN. SP.","WORMALDIA SP.","ZYGOPTERA GEN. SP."
111000054,"NOR_054_MZB_LO_85","111000054_13.11.2014",2014,"11",13,0,0,0,0,2,0,0,0,0,0,0,72,0,0,0,0,0,0,0,69,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,18,10,0,0,0,0,41,0,0,1,0,0,0,44,0,0,0,0,0,0,19,0,0,0,0,0,37,0,0,0,0,0,1,0,0,1,0,0,0
111000055,"NOR_054_MZB_LO_86","111000055_30.09.2004",2004,"9",30,0,0,0,0,9,20,0,0,0,0,0,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,2,28,2,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0
111000055,"NOR_054_MZB_LO_86","111000055_30.10.2005",2005,"10",30,0,0,0,0,4,22,0,0,0,0,0,33,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,33,4,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
111000055,"NOR_054_MZB_LO_86","111000055_03.11.2006",2006,"11",3,0,0,0,0,48,10,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,5,0,0,0,0,0,103,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0
111000055,"NOR_054_MZB_LO_86","111000055_24.10.2007",2007,"10",24,0,0,0,0,22,16,0,0,0,0,0,93,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,70,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,67,0,1,0,0,0,0,0,0,0,0,0,0
111000055,"NOR_054_MZB_LO_86","111000055_05.11.2008",2008,"11",5,2,0,0,0,6,21,0,0,0,0,0,175,0,0,0,0,0,0,0,3,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,4,80,7,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
111000055,"NOR_054_MZB_LO_86","111000055_28.10.2009",2009,"10",28,0,0,0,0,7,16,0,0,0,0,0,77,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,46,3,0,0,0,0,4,2,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
111000055,"NOR_054_MZB_LO_86","111000055_26.10.2010",2010,"10",26,0,0,0,0,56,4,0,0,0,0,0,186,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,2,60,10,0,0,0,0,4,0,0,0,0,0,0,16,0,0,0,0,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
111000055,"NOR_054_MZB_LO_86","111000055_26.09.2012",2012,"9",26,0,0,0,0,1,4,0,0,0,0,0,41,0,0,0,0,0,0,0,5,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,0,0,0,1,37,1,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,8,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
111000055,"NOR_054_MZB_LO_86","111000055_13.11.2014",2014,"11",13,0,0,0,0,8,3,0,0,0,0,1,61,0,0,0,0,0,0,0,2,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,5,1,0,0,0,0,0,62,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
111000055,"NOR_054_MZB_LO_86","111000055_19.10.2016",2016,"10",19,0,0,0,0,16,85,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,69,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,77,0,0,0,0,0,1,0,0,0,0,0,0
111000055,"NOR_054_MZB_LO_86","111000055_01.11.2018",2018,"11",1,0,0,0,0,8,72,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,48,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0
111000055,"NOR_054_MZB_LO_86","111000055_02.10.2020",2020,"10",2,0,0,0,0,51,45,0,0,0,0,0,106,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,0,0,0,0,89,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
111000056,"NOR_054_MZB_LO_87","111000056_30.09.2004",2004,"9",30,0,0,0,0,43,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,1,0,0,0,0,0,2,2,1,0,0,0,0,2,0,0,7,0,0,0,26,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111000056,"NOR_054_MZB_LO_87","111000056_30.10.2005",2005,"10",30,0,0,0,0,26,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111000056,"NOR_054_MZB_LO_87","111000056_03.11.2006",2006,"11",3,0,0,0,0,30,0,0,0,0,0,1,120,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,4,0,0,6,0,0,0,43,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
111000056,"NOR_054_MZB_LO_87","111000056_24.10.2007",2007,"10",24,0,0,0,0,96,2,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,12,15,8,0,0,0,0,3,0,0,5,0,0,0,58,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111000056,"NOR_054_MZB_LO_87","111000056_05.11.2008",2008,"11",5,0,0,0,0,67,0,0,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,5,12,6,0,0,0,0,5,0,0,6,0,0,0,50,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0
111000056,"NOR_054_MZB_LO_87","111000056_28.10.2009",2009,"10",28,0,0,0,0,15,1,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,2,4,0,0,0,0,11,0,0,5,0,0,0,34,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
111000056,"NOR_054_MZB_LO_87","111000056_26.10.2010",2010,"10",26,0,0,0,0,156,0,0,0,0,0,0,272,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,0,0,0,0,0,0,0,0,0,4,24,0,0,0,0,11,0,0,30,0,0,0,126,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
111000056,"NOR_054_MZB_LO_87","111000056_26.09.2012",2012,"9",26,0,0,0,0,72,3,0,0,0,0,0,161,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,6,5,12,0,0,0,0,4,0,0,4,0,0,0,41,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0
111000056,"NOR_054_MZB_LO_87","111000056_13.11.2014",2014,"11",13,0,0,0,0,19,1,0,0,0,0,0,114,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,10,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0,8,0,0,12,0,0,0,66,0,0,0,0,0,0,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
111000056,"NOR_054_MZB_LO_87","111000056_19.10.2016",2016,"10",19,0,0,0,0,76,0,0,0,0,0,0,124,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,4,0,0,4,0,0,0,11,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
111000056,"NOR_054_MZB_LO_87","111000056_01.11.2018",2018,"11",1,0,0,0,0,28,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,4,0,0,0,0,0,0,29,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111000057,"NOR_054_MZB_LO_88","111000057_30.09.2004",2004,"9",30,0,0,0,0,34,1,0,0,0,0,0,160,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,7,4,2,2,1,0,0,0,1,0,8,6,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
111000057,"NOR_054_MZB_LO_88","111000057_30.10.2005",2005,"10",30,0,0,0,0,8,0,0,0,0,0,0,168,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,2,5,0,0,0,1,0,0,0,0,2,38,2,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
111000057,"NOR_054_MZB_LO_88","111000057_03.11.2006",2006,"11",3,0,0,0,2,29,0,0,0,0,0,0,198,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,62,7,27,0,0,0,0,0,0,0,0,1,35,2,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
111000057,"NOR_054_MZB_LO_88","111000057_24.10.2007",2007,"10",24,0,0,0,3,20,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,29,2,11,0,0,0,0,0,0,0,0,0,28,10,0,0,0,0,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111000057,"NOR_054_MZB_LO_88","111000057_05.11.2008",2008,"11",5,0,0,0,1,132,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,18,2,8,0,0,0,0,0,0,0,0,2,30,4,0,0,0,0,5,0,0,2,0,0,0,4,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
111000057,"NOR_054_MZB_LO_88","111000057_28.10.2009",2009,"10",28,0,0,0,1,80,2,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,37,1,13,0,0,1,0,0,0,0,0,1,61,4,0,0,0,0,15,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111000057,"NOR_054_MZB_LO_88","111000057_26.10.2010",2010,"10",26,0,0,0,22,122,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,4,0,18,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,56,0,92,0,0,4,0,0,0,0,0,2,60,10,0,0,0,0,22,0,0,4,0,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111000057,"NOR_054_MZB_LO_88","111000057_26.09.2012",2012,"9",26,0,0,0,6,76,1,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,2,3,8,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,54,0,24,0,0,0,0,0,0,0,0,2,28,6,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111000057,"NOR_054_MZB_LO_88","111000057_13.11.2014",2014,"11",13,0,0,0,3,26,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,107,5,10,0,0,0,0,0,0,0,0,0,31,2,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111000057,"NOR_054_MZB_LO_88","111000057_19.10.2016",2016,"10",19,0,0,0,4,101,2,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,32,1,4,0,0,0,0,0,0,0,0,1,48,3,0,0,0,0,19,0,0,3,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111000057,"NOR_054_MZB_LO_88","111000057_01.11.2018",2018,"11",1,0,0,0,5,100,0,0,0,0,0,0,34,0,0,0,0,0,0,0,5,0,0,0,3,0,4,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,32,9,11,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0
111000057,"NOR_054_MZB_LO_88","111000057_02.10.2020",2020,"10",2,0,0,0,0,16,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,28,4,1,0,0,1,0,0,0,0,0,1,10,6,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
111000058,"NOR_054_MZB_LO_89","111000058_30.09.2004",2004,"9",30,0,0,0,0,2,14,0,0,0,0,13,124,0,0,0,0,0,0,0,2,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,39,10,0,0,0,0,0,98,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0
111000058,"NOR_054_MZB_LO_89","111000058_30.10.2005",2005,"10",30,0,0,0,0,0,11,0,0,0,0,1,38,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,2,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
111000058,"NOR_054_MZB_LO_89","111000058_03.11.2006",2006,"11",3,0,0,0,0,25,77,0,0,0,0,2,106,0,0,0,0,0,0,0,9,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,57,1,1,0,0,0,0,147,6,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0
111000058,"NOR_054_MZB_LO_89","111000058_24.10.2007",2007,"10",24,0,0,0,0,1,124,0,0,0,0,3,142,0,0,0,0,0,0,0,8,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,4,0,1,0,0,0,192,3,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0
111000058,"NOR_054_MZB_LO_89","111000058_05.11.2008",2008,"11",5,0,0,0,0,0,135,0,0,0,0,3,71,0,0,0,0,0,0,0,8,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,73,27,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0
111000058,"NOR_054_MZB_LO_89","111000058_29.10.2009",2009,"10",29,0,0,0,0,1,126,0,0,0,0,1,107,0,0,0,0,0,0,0,10,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,1,0,0,0,135,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
111000058,"NOR_054_MZB_LO_89","111000058_26.10.2010",2010,"10",26,0,0,0,0,0,28,0,0,0,0,3,28,0,0,0,0,1,0,0,3,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,86,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0
111000058,"NOR_054_MZB_LO_89","111000058_26.09.2012",2012,"9",26,0,0,0,0,0,52,0,0,0,0,4,43,0,0,0,0,0,0,0,12,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,2,0,1,0,0,0,104,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
111000058,"NOR_054_MZB_LO_89","111000058_13.11.2014",2014,"11",13,0,0,0,0,1,59,0,0,0,0,2,9,0,0,0,0,0,0,0,7,0,0,0,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,7,0,0,0,0,0,0,48,24,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
111000058,"NOR_054_MZB_LO_89","111000058_19.10.2016",2016,"10",19,0,0,0,0,2,46,0,0,0,0,0,40,0,0,0,0,0,0,0,11,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,1,0,0,0,100,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,103,0,0,0,0,0,1,0,0,0,0,0,0
111000058,"NOR_054_MZB_LO_89","111000058_01.11.2018",2018,"11",1,0,0,0,0,1,46,0,0,0,0,2,54,0,0,0,0,0,0,0,2,0,0,0,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,4,0,1,0,0,0,76,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,35,0,1,0,0,0,1,0,0,0,0,0,0
111000058,"NOR_054_MZB_LO_89","111000058_02.10.2020",2020,"10",2,0,0,0,0,4,20,0,0,0,0,0,47,0,0,0,0,0,0,0,21,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,23,1,0,0,0,0,0,80,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
111000059,"NOR_054_MZB_LO_90","111000059_30.09.2004",2004,"9",30,0,0,0,0,4,25,0,0,0,0,0,68,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,6,0,0,0,0,2,51,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,35,0,0,0,0,0,2,0,0,1,0,0,0
111000059,"NOR_054_MZB_LO_90","111000059_30.10.2005",2005,"10",30,0,0,0,0,1,64,0,0,0,0,0,32,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,65,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
111000059,"NOR_054_MZB_LO_90","111000059_03.11.2006",2006,"11",3,0,0,0,0,76,35,0,0,0,0,0,162,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,12,3,0,0,0,0,0,131,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,0
111000059,"NOR_054_MZB_LO_90","111000059_24.10.2007",2007,"10",24,0,0,0,0,7,29,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,3,0,0,0,0,0,51,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,13,0,0,0,0,0,2,0,0,0,0,0,0
111000059,"NOR_054_MZB_LO_90","111000059_05.11.2008",2008,"11",5,0,0,0,0,6,64,0,0,0,0,0,64,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,6,5,0,0,0,0,0,295,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,1,0,0,0,9,0,1,0,0,0,3,0,0,0,0,0,0
111000059,"NOR_054_MZB_LO_90","111000059_29.10.2009",2009,"10",29,0,0,0,0,0,176,0,0,0,0,0,36,0,0,0,0,0,0,0,6,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,96,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0
111000059,"NOR_054_MZB_LO_90","111000059_26.10.2010",2010,"10",26,0,0,0,0,9,16,0,0,0,0,0,46,0,0,0,0,0,0,0,4,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,87,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
