"Unique.ID","Samp.ID","Sampling.date","year","month","day","ACROLOXIDAE GEN. SP.","AMELETIDAE GEN. SP.","ANCYLUS-GR. (INCLUDING ACROLOXIDAE)","APHELOCHEIRIDAE GEN. SP.","ASELLIDAE GEN. SP.","ASTACIDAE GEN. SP.","ATHERICIDAE GEN. SP.","BAETIDAE GEN. SP.","BERAEIDAE GEN. SP.","BITHYNIIDAE GEN. SP.","BRACHYCENTRIDAE GEN. SP.","CAENIDAE GEN. SP.","CALOPTERYGIDAE GEN. SP.","CAPNIIDAE GEN. SP.","CERATOPOGONIDAE GEN. SP.","CHIRONOMIDAE GEN. SP.","CHLOROPERLIDAE GEN. SP.","CHRYSOMELIDAE GEN. SP.","COENAGRIONIDAE GEN. SP.","COLEOPTERA GEN. SP.","CORDULEGASTRIDAE GEN. SP.","CORIXIDAE GEN. SP.","COROPHIIDAE GEN. SP.","CRANGONYCTIDAE GEN. SP.","CULICIDAE GEN. SP.","CURCULIONIDAE GEN. SP.","CYLINDROTOMIDAE GEN. SP.","DENDROCOELIDAE GEN. SP.","DIPTERA GEN. SP.","DIXIDAE GEN. SP.","DOLICHOPODIDAE GEN. SP.","DRYOPIDAE GEN. SP.","DUGESIIDAE GEN. SP.","DYTISCIDAE GEN. SP.","ELMIDAE GEN. SP.","EMPIDIDAE GEN. SP.","EPHEMERELLIDAE GEN. SP.","EPHEMERIDAE GEN. SP.","EPHYDRIDAE GEN. SP.","ERPOBDELLIDAE GEN. SP.","GAMMARIDAE GEN. SP.","GASTROPODA GEN. SP.","GERRIDAE GEN. SP.","GLOSSIPHONIIDAE GEN. SP.","GLOSSOSOMATIDAE GEN. SP.","GOERIDAE GEN. SP.","GYRINIDAE GEN. SP.","HAEMOPIS SANGUISUGA","HALIPLIDAE GEN. SP.","HEBRIDAE GEN. SP.","HELOPHORUS SP.","HEPTAGENIIDAE GEN. SP.","HIRUDINIDAE GEN. SP.","HYDRACHNIDIA GEN. SP.","HYDRAENIDAE GEN. SP.","HYDRIDAE GEN. SP.","HYDROBIIDAE GEN. SP.","HYDROCHUS SP.","HYDROPHILIDAE GEN. SP.","HYDROPSYCHIDAE GEN. SP.","HYDROPTILIDAE GEN. SP.","HYGROBIIDAE GEN. SP.","LEPIDOSTOMATIDAE GEN. SP.","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIIDAE GEN. SP.","LEUCTRIDAE GEN. SP.","LIMNEPHILIDAE GEN. SP.","LIMONIIDAE GEN. SP.","LYMNAEIDAE GEN. SP.","MESOVELIIDAE GEN. SP.","MUSCIDAE GEN. SP.","MYSIDAE GEN. SP.","NEMATODA GEN. SP.","NEMATOMORPHA GEN. SP.","NEMOURIDAE GEN. SP.","NEPIDAE GEN. SP.","NOTERIDAE GEN. SP.","NOTONECTIDAE GEN. SP.","ODONTOCERIDAE GEN. SP.","OLIGOCHAETA GEN. SP.","PEDICIIDAE GEN. SP.","PERLIDAE GEN. SP.","PERLODIDAE GEN. SP.","PHILOPOTAMIDAE GEN. SP.","PHRYGANEIDAE GEN. SP.","PHYSIDAE GEN. SP.","PISCICOLIDAE GEN. SP.","PLANARIIDAE (INCLUDING DUGESIIDAE)","PLANARIIDAE GEN. SP.","PLANORBIDAE GEN. SP.","PLECOPTERA GEN. SP.","POLYCENTROPODIDAE GEN. SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIIDAE (INCL. ECNOMIDAE)","PSYCHOMYIIDAE GEN. SP.","PTYCHOPTERIDAE GEN. SP.","RHAGIONIDAE GEN. SP.","RHYACOPHILIDAE GEN. SP.","SCAMBUS SP.","SCIOMYZIDAE GEN. SP.","SCIRTIDAE GEN. SP.","SERICOSTOMATIDAE GEN. SP.","SIALIDAE GEN. SP.","SIMULIIDAE GEN. SP.","SIPHLONURIDAE (INCLUDING AMELETIDAE)","SIPHLONURIDAE GEN. SP.","SPHAERIIDAE GEN. SP.","STRATIOMYIDAE GEN. SP.","SUCCINEIDAE GEN. SP.","TABANIDAE GEN. SP.","TAENIOPTERYGIDAE GEN. SP.","THAUMALEIDAE GEN. SP.","TIPULIDAE GEN. SP.","TRICHOPTERA GEN. SP.","TRICLADIDA GEN. SP.","UNIONIDAE GEN. SP.","VALVATIDAE GEN. SP.","VELIIDAE GEN. SP.","VIVIPARIDAE GEN. SP.","ZYGOPTERA GEN. SP."
"SCO_061_MZB_LO_64","SCO_061_MZB_LO_64-04.04.2008","04.04.2008",2008,4,4,0,0,0,0,25,0,0,70,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,0,12,20,0,1,0,3,0,0,0,1,0,0,0,0,22,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,8,0,30,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0
"SCO_061_MZB_LO_64","SCO_061_MZB_LO_64-17.04.2009","17.04.2009",2009,4,17,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,1,6,0,0,0,0,1,0,0,5,0,0,0,7,0,9,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0
"SCO_061_MZB_LO_64","SCO_061_MZB_LO_64-29.04.2010","29.04.2010",2010,4,29,0,0,0,0,6,0,0,2,0,0,0,0,0,0,2,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,8,0,0,3,0,0,0,3,0,16,4,0,5,0,0,0,0,0,0,0,0,0,0,152,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_64","SCO_061_MZB_LO_64-30.04.2012","30.04.2012",2012,4,30,0,0,0,0,8,0,0,14,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,26,10,3,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_64","SCO_061_MZB_LO_64-13.05.2015","13.05.2015",2015,5,13,0,0,0,0,22,0,0,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,55,17,0,0,0,0,3,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,103,0,0,1,22,0,0,0,0,67,7,0,3,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_64","SCO_061_MZB_LO_64-10.05.2018","10.05.2018",2018,5,10,0,0,0,0,16,0,0,28,0,0,0,0,0,0,2,75,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,40,3,0,0,0,0,4,0,0,1,0,0,1,0,18,0,0,1,0,8,0,0,25,0,0,0,30,0,0,0,0,8,1,1,1,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,4,0,26,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_640","SCO_061_MZB_LO_640-12.04.2005","12.04.2005",2005,4,12,0,0,0,0,3,0,0,125,0,0,0,18,0,0,0,72,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,21,0,0,0,0,0,31,6,0,0,0,0,0,0,0,1,0,0,0,0,18,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,63,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
"SCO_061_MZB_LO_640","SCO_061_MZB_LO_640-03.05.2006","03.05.2006",2006,5,3,0,0,0,0,0,0,0,125,0,0,0,48,0,0,0,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,21,10,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,31,22,0,21,0,0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,18,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,45,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
"SCO_061_MZB_LO_640","SCO_061_MZB_LO_640-18.05.2007","18.05.2007",2007,5,18,0,0,0,0,9,0,0,51,0,0,0,147,0,0,0,30,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,0,135,0,0,4,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,19,0,0,14,16,0,11,0,0,18,0,0,25,0,0,0,0,0,0,0,0,0,0,20,0,0,10,0,0,0,0,0,0,38,0,9,0,0,0,0,0,8,0,0,0,0,0,47,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"SCO_061_MZB_LO_640","SCO_061_MZB_LO_640-19.05.2008","19.05.2008",2008,5,19,0,0,0,0,1,0,0,66,0,0,0,108,0,0,3,90,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,18,0,0,3,2,0,0,0,0,0,0,0,0,0,0,30,0,4,0,0,0,0,0,8,12,0,5,1,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,24,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"SCO_061_MZB_LO_640","SCO_061_MZB_LO_640-29.04.2009","29.04.2009",2009,4,29,0,0,0,0,1,0,0,0,0,0,0,32,0,0,3,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,28,0,9,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,1,0,0,7,0,0,0,0,0,12,0,1,0,0,0,0,0,4,0,0,0,0,0,840,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_640","SCO_061_MZB_LO_640-04.05.2011","04.05.2011",2011,5,4,0,0,0,0,0,0,0,370,0,0,0,120,0,0,0,60,150,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,40,3,180,0,0,2,3,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,35,6,0,2,0,0,50,0,0,13,0,0,0,12,0,1,0,0,0,0,20,7,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_640","SCO_061_MZB_LO_640-07.04.2014","07.04.2014",2014,4,7,0,0,0,0,0,0,0,250,0,0,0,9,0,0,5,100,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,5,3,0,0,0,0,0,5,0,0,0,0,1500,0,0,0,0,0,0,0,25,0,0,50,9,0,20,10,0,5,0,0,0,0,0,5,0,0,0,0,0,25,0,150,0,0,0,0,0,0,0,0,5,0,0,0,0,0,30,0,0,0,10,0,650,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
"SCO_061_MZB_LO_640","SCO_061_MZB_LO_640-05.05.2017","05.05.2017",2017,5,5,0,0,0,0,0,0,0,105,0,0,0,22,0,0,35,45,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,75,1,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,290,0,0,11,0,0,0,0,46,0,0,3,8,0,25,5,1,0,0,0,0,2,0,30,0,0,0,0,5,1,5,55,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,29,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"SCO_061_MZB_LO_641","SCO_061_MZB_LO_641-11.05.2005","11.05.2005",2005,5,11,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,35,0,0,0,0,3,175,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,27,0,0,0,0,0,0,0,50,0,24,0,30,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_641","SCO_061_MZB_LO_641-03.05.2006","03.05.2006",2006,5,3,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,14,21,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_641","SCO_061_MZB_LO_641-15.05.2007","15.05.2007",2007,5,15,0,0,0,0,16,0,0,62,0,0,0,35,0,0,5,35,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19,0,51,0,0,0,37,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,5,0,0,0,2,0,0,0,38,8,19,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,5,0,0,0,0,0,0,0
"SCO_061_MZB_LO_641","SCO_061_MZB_LO_641-20.05.2008","20.05.2008",2008,5,20,0,0,0,0,1,0,0,42,0,0,0,0,0,0,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1,0,0,2,414,0,0,4,0,0,0,0,0,0,0,1,0,5,0,0,5,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,72,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,3,0,0,0,3,0,0,0,0,210,0,0,0,0,0,6,0,0,0,0,0,0,0
"SCO_061_MZB_LO_641","SCO_061_MZB_LO_641-08.04.2009","08.04.2009",2009,4,8,0,0,0,0,2,0,0,135,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,2,218,0,0,0,3,0,0,0,0,0,0,20,0,1,0,0,8,0,0,0,0,0,0,0,0,0,23,0,12,0,0,0,0,0,6,0,0,0,0,30,15,0,0,0,0,0,0,0,3,36,0,0,0,0,0,0,0,16,0,0,0,2,0,18,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_641","SCO_061_MZB_LO_641-14.04.2011","14.04.2011",2011,4,14,0,0,0,0,0,0,0,460,0,0,0,0,0,10,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,1,180,0,0,15,0,1,0,0,0,0,0,50,0,8,16,0,240,0,0,15,0,0,0,0,0,0,20,0,8,0,0,0,3,1,5,0,0,0,0,300,1,0,0,0,0,0,0,0,18,40,0,0,5,0,0,0,0,23,0,0,1,1,0,180,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_641","SCO_061_MZB_LO_641-07.04.2014","07.04.2014",2014,4,7,0,0,0,0,3,0,0,75,0,0,0,0,0,1,8,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,15,0,20,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,2,0,0,0,3,0,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_641","SCO_061_MZB_LO_641-18.04.2017","18.04.2017",2017,4,18,0,0,0,0,14,0,0,130,0,0,0,0,0,0,8,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,7,0,0,1,0,15,0,0,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,0,0,0,440,0,0,0,0,0,1,0,0,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_642","SCO_061_MZB_LO_642-16.05.2005","16.05.2005",2005,5,16,0,0,0,0,0,0,0,72,0,0,0,17,0,0,0,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,7,31,2,0,0,0,0,25,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,45,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"SCO_061_MZB_LO_642","SCO_061_MZB_LO_642-15.05.2007","15.05.2007",2007,5,15,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,179,0,0,5,22,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,2,16,16,0,0,0,0,18,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,0,17,0,0,21,0,0,19,0,0,0,6,0,79,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
"SCO_061_MZB_LO_642","SCO_061_MZB_LO_642-20.05.2008","20.05.2008",2008,5,20,0,0,0,0,1,0,0,216,0,0,0,2,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,12,0,0,0,3,0,0,0,1,0,1,0,0,0,0,36,0,0,0,0,0,0,2,2,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"SCO_061_MZB_LO_642","SCO_061_MZB_LO_642-15.04.2009","15.04.2009",2009,4,15,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,60,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,2,5,0,0,0,0,3,0,0,0,0,0,156,0,0,9,0,0,0,0,25,0,0,0,0,9,16,6,3,0,0,0,0,0,23,16,0,0,0,1,46,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,0,0,0,2,0,40,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_642","SCO_061_MZB_LO_642-20.04.2010","20.04.2010",2010,4,20,0,0,0,0,0,0,0,381,0,0,0,1,0,0,0,28,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,2,0,0,0,0,9,0,0,0,0,22,0,0,0,0,0,264,0,0,6,0,0,0,0,26,0,0,0,0,0,3,5,0,0,0,0,0,5,0,7,0,0,0,1,16,8,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,3,15,0,17,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_642","SCO_061_MZB_LO_642-14.04.2011","14.04.2011",2011,4,14,0,0,0,0,0,0,0,130,0,0,0,0,0,1,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,120,0,0,7,0,0,0,0,30,0,0,0,0,0,10,10,0,0,0,0,0,6,0,18,0,0,0,1,25,0,0,30,0,0,0,0,0,0,5,0,1,0,0,0,0,0,10,0,0,0,0,0,20,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_642","SCO_061_MZB_LO_642-08.04.2013","08.04.2013",2013,4,8,0,0,0,0,0,0,0,650,0,0,0,0,0,80,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,1,0,0,0,0,1,20,0,0,0,0,0,0,0,0,9,0,0,0,0,1,1,0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_642","SCO_061_MZB_LO_642-19.04.2016","19.04.2016",2016,4,19,0,0,0,0,0,0,0,305,0,0,0,0,0,3,12,135,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,135,0,0,4,0,0,0,0,65,0,0,0,0,1,15,0,0,0,0,0,0,1,0,45,0,0,0,1,50,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,1,0,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_646","SCO_061_MZB_LO_646-11.05.2005","11.05.2005",2005,5,11,0,0,0,0,0,0,0,30,0,0,0,6,0,0,4,900,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,15,0,1,0,0,2,10,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,480,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,2,0,90,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0
"SCO_061_MZB_LO_646","SCO_061_MZB_LO_646-08.05.2007","08.05.2007",2007,5,8,0,0,0,0,122,0,0,70,0,0,0,424,0,0,29,3376,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,30,10,3,102,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,144,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,720,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
"SCO_061_MZB_LO_646","SCO_061_MZB_LO_646-17.04.2008","17.04.2008",2008,4,17,0,0,0,0,80,0,0,300,0,0,0,50,0,0,2,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,0,0,0,10,20,0,0,2,25,0,0,0,0,0,0,1,0,2,0,0,5,0,0,10,20,0,5,2,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,20,0,0,0,30,0,150,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0
"SCO_061_MZB_LO_646","SCO_061_MZB_LO_646-28.04.2009","28.04.2009",2009,4,28,0,0,0,0,7,0,0,849,0,0,0,43,0,0,44,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,47,20,0,0,3,30,0,0,2,3,0,0,0,0,0,0,14,0,15,0,0,3,0,0,73,74,0,26,15,0,41,1,13,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,4,0,0,0,9,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_646","SCO_061_MZB_LO_646-15.04.2011","15.04.2011",2011,4,15,0,0,0,0,3,0,0,30,0,0,0,80,0,0,80,4192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,173,0,180,0,0,0,14,0,0,2,1,0,0,0,0,0,0,3,0,13,0,0,2,0,0,45,479,0,8,58,0,61,0,22,4,0,26,0,1,0,0,0,0,0,0,464,0,0,0,0,0,2,0,0,0,5,0,42,2,0,3,0,0,0,0,0,0,1,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_646","SCO_061_MZB_LO_646-08.04.2014","08.04.2014",2014,4,8,0,0,0,0,5,0,0,10,0,0,0,10,0,0,25,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,0,2,0,3,20,0,0,3,5,0,0,0,0,0,0,5,0,5,0,0,20,0,0,10,15,0,30,5,0,12,10,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,1,0,15,0,0,0,0,0,15,0,0,0,15,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_646","SCO_061_MZB_LO_646-11.05.2017","11.05.2017",2017,5,11,0,0,0,0,9,0,0,50,0,0,0,25,0,0,90,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,36,20,20,0,15,260,0,0,12,0,0,0,0,0,0,0,0,0,2,0,0,58,0,0,50,80,0,1,6,0,1,5,2,0,0,0,0,1,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,3,0,9,2,0,1,0,0,8,0,0,0,8,0,15,0,0,18,0,0,0,0,0,2,0,0,0,0,0,0,0
"SCO_061_MZB_LO_655","SCO_061_MZB_LO_655-11.05.2005","11.05.2005",2005,5,11,0,0,0,0,0,0,0,150,0,0,0,41,0,0,0,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,35,0,0,0,8,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,16,0,0,31,7,0,0,3,0,60,0,0,3,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_655","SCO_061_MZB_LO_655-08.05.2007","08.05.2007",2007,5,8,0,0,0,0,1,0,0,736,0,0,0,216,0,0,21,788,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,202,2,496,1,0,2,116,0,0,1,2,0,0,0,0,0,0,16,0,4,0,0,37,0,0,12,21,0,6,2,0,252,2,0,0,0,0,0,1,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,6,0,0,0,4,0,38,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0
"SCO_061_MZB_LO_655","SCO_061_MZB_LO_655-17.04.2008","17.04.2008",2008,4,17,0,0,0,0,0,0,0,150,0,0,0,15,0,0,6,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,4,0,0,0,3,140,0,0,5,50,1,2,0,0,0,0,40,0,0,0,0,10,0,0,12,0,0,1,1,0,10,8,0,0,0,0,0,1,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,35,0,0,0,30,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0
