"Unique.ID","Samp.ID","Sampling.date","year","month","day","AMELETUS INOPINATUS","AMPULLACEANA BALTHICA","ANCYLUS FLUVIATILIS","ANISOPTERA GEN. SP.","APATANIA SP.","BAETIDAE GEN. SP.","BRACHYPTERA RISI","CAENIS HORARIA","CAENIS LUCTUOSA","CALOPTERYX VIRGO","CAPNIA SP.","CERATOPOGONIDAE GEN. SP.","CHIRONOMIDAE GEN. SP.","CORDULEGASTER BOLTONII","CORDULIIDAE GEN. SP.","CRENOBIA ALPINA","CRUNOECIA IRRORATA SSP.","DICRANOTA SP.","DIXIDAE GEN. SP.","DOLICHOPODIDAE GEN. SP.","DYTISCIDAE GEN. SP.","ELMIDAE GEN. SP.","EMPIDIDAE GEN. SP.","ENALLAGMA CYATHIGERUM","EPHEMERELLA ARONI","EPHYDRIDAE GEN. SP.","GALBA TRUNCATULA","GLOSSIPHONIA COMPLANATA","GLOSSOSOMATIDAE GEN. SP.","GOERA PILOSA","GYRAULUS ACRONICUS","GYRAULUS CRISTA","GYRINIDAE GEN. SP.","HELOBDELLA STAGNALIS","HEPTAGENIIDAE GEN. SP.","HIRUDINEA GEN. SP.","HYDRA SP.","HYDRAENA SP.","HYDROPHILIDAE GEN. SP.","HYDROPSYCHE SP.","HYDROPTILA SP.","ITHYTRICHIA LAMELLARIS","LEPIDOSTOMA HIRTUM","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIA SP.","LEUCTRA SP.","LIMNEPHILIDAE GEN. SP.","LIMONIIDAE GEN. SP.","LYPE PHAEOPA","LYPE REDUCTA","MICRASEMA GELIDUM","MOLANNODES TINCTUS","MUSCIDAE GEN. SP.","NEMATODA GEN. SP.","NEMOURIDAE GEN. SP.","OLIGOCHAETA GEN. SP.","OMPHISCOLA GLABRA","ORTHETRUM COERULESCENS","OTOMESOSTOMA AUDITIVUM","OXYETHIRA SP.","PEDICIA RIVOSA SSP.","PERLODIDAE GEN. SP.","PHILOPOTAMUS MONTANUS SSP.","PHRYGANEIDAE GEN. SP.","PISIDIUM SP.","POLYCELIS SP.","POLYCENTROPODIDAE GEN. SP.","POTAMOPYRGUS ANTIPODARUM","PSYCHODIDAE GEN. SP.","RHYACOPHILA NUBILA","SCIRTIDAE GEN. SP.","SERICOSTOMA PERSONATUM","SIALIS FULIGINOSA","SIALIS LUTARIA","SILO PALLIPES","SIMULIIDAE GEN. SP.","SIPHLONURIDAE GEN. SP.","SIPHONOPERLA BURMEISTERI","TABANIDAE GEN. SP.","TAENIOPTERYX NEBULOSA","THEROMYZON TESSULATUM","TINODES WAENERI SSP.","TIPULIDAE GEN. SP.","WORMALDIA SP."
"NOR_054_MZB_LO_60","NOR_054_MZB_LO_60-13.10.2009","13.10.2009",2009,10,13,0,0,0,0,0,22,28,0,0,0,0,2,33,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,7,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,7,0,0,0,0,1,0
"NOR_054_MZB_LO_60","NOR_054_MZB_LO_60-25.10.2011","25.10.2011",2011,10,25,0,0,0,0,0,77,225,0,0,0,0,0,17,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,26,0,4,0,0,0,0,0,0
"NOR_054_MZB_LO_60","NOR_054_MZB_LO_60-25.11.2012","25.11.2012",2012,11,25,0,0,0,0,0,112,66,0,0,0,0,0,18,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,0,0,0,0,0,0,0,28,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"NOR_054_MZB_LO_60","NOR_054_MZB_LO_60-16.10.2013","16.10.2013",2013,10,16,0,0,0,0,0,189,92,0,0,0,0,0,24,0,0,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,0,0,0,0,0,23,1,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
"NOR_054_MZB_LO_60","NOR_054_MZB_LO_60-19.11.2014","19.11.2014",2014,11,19,0,0,0,0,0,46,136,0,0,0,0,0,15,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,8,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,12,0,0,0,0,2,0
"NOR_054_MZB_LO_60","NOR_054_MZB_LO_60-02.11.2015","02.11.2015",2015,11,2,0,0,0,0,0,68,27,0,0,0,0,0,31,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,48,2,0,0,0,0,0,0,0,30,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,1,0
"NOR_054_MZB_LO_60","NOR_054_MZB_LO_60-07.10.2016","07.10.2016",2016,10,7,0,0,0,0,0,58,56,0,0,0,0,1,76,0,0,0,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0,0,0,0,10,5,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0
"NOR_054_MZB_LO_60","NOR_054_MZB_LO_60-08.11.2017","08.11.2017",2017,11,8,0,0,0,0,0,149,165,0,0,0,0,0,15,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,10,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,48,0,2,0,0,0,0,0,0
"NOR_054_MZB_LO_60","NOR_054_MZB_LO_60-18.10.2018","18.10.2018",2018,10,18,0,0,0,0,0,1,0,0,0,0,0,3,7,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,15,3,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0
"NOR_054_MZB_LO_60","NOR_054_MZB_LO_60-23.10.2019","23.10.2019",2019,10,23,0,0,0,0,0,102,82,0,0,0,0,1,17,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,1,0,0,0,0,0,0,0,31,5,0,0,0,0,0,6,0,0,0,0,0,0,0,1,2,1,0,0,0,30,0,5,0,0,0,0,0,0
"NOR_054_MZB_LO_60","NOR_054_MZB_LO_60-01.10.2020","01.10.2020",2020,10,1,0,0,0,0,0,115,63,0,0,0,0,0,58,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,29,2,0,0,0,0,0,4,0,0,0,0,2,0,0,2,0,0,0,0,0,14,0,3,0,0,0,0,0,0
"NOR_054_MZB_LO_61","NOR_054_MZB_LO_61-26.10.2004","26.10.2004",2004,10,26,0,0,0,0,0,1,0,0,24,0,0,1,115,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,26,0,1,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,3,0
"NOR_054_MZB_LO_61","NOR_054_MZB_LO_61-18.09.2006","18.09.2006",2006,9,18,0,0,0,0,0,0,0,0,81,0,0,1,179,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,0,14,0,0,0,0,0,0,0,0,31,0,26,8,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0
"NOR_054_MZB_LO_61","NOR_054_MZB_LO_61-30.09.2008","30.09.2008",2008,9,30,0,2,0,0,0,0,0,0,21,0,0,1,282,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,1,7,0,5,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,102,0,72,20,0,0,0,0,0,0,0,32,0,0,0,0,0,0,1,0
"NOR_054_MZB_LO_61","NOR_054_MZB_LO_61-30.09.2010","30.09.2010",2010,9,30,0,0,0,0,0,2,0,0,2,0,0,9,80,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,5,1,0,19,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,5,0
"NOR_054_MZB_LO_61","NOR_054_MZB_LO_61-26.09.2012","26.09.2012",2012,9,26,0,2,0,0,0,0,0,14,55,0,0,2,276,0,0,0,0,4,0,0,1,13,0,0,0,0,2,0,0,1,8,0,7,2,0,0,0,0,0,0,0,0,2,6,0,0,5,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,15,0,38,0,0,1,0,0,0,0,0,12,0,0,0,0,0,1,2,0
"NOR_054_MZB_LO_61","NOR_054_MZB_LO_61-05.09.2014","05.09.2014",2014,9,5,0,0,0,0,0,0,0,7,56,0,0,0,197,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,9,0,4,4,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,8,0,7,5,0,0,0,0,0,0,0,16,0,0,0,0,0,4,1,0
"NOR_054_MZB_LO_61","NOR_054_MZB_LO_61-26.09.2016","26.09.2016",2016,9,26,0,2,0,0,0,0,0,10,60,0,0,1,224,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,3,0,2,2,0,0,0,0,0,0,0,0,22,9,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,35,0,52,26,0,0,0,0,0,0,0,23,0,0,0,0,0,3,0,0
"NOR_054_MZB_LO_61","NOR_054_MZB_LO_61-18.10.2018","18.10.2018",2018,10,18,0,1,0,0,0,2,0,9,16,0,0,1,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,2,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,20,59,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0
"NOR_054_MZB_LO_61","NOR_054_MZB_LO_61-16.10.2020","16.10.2020",2020,10,16,0,4,1,0,0,2,0,4,42,0,0,1,215,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,3,23,4,13,3,0,0,2,0,0,1,2,0,4,25,2,0,4,0,0,0,0,0,0,2,1,12,0,0,0,0,0,0,0,0,35,0,9,26,0,0,0,0,0,0,0,125,0,0,0,0,0,1,0,0
"NOR_054_MZB_LO_62","NOR_054_MZB_LO_62-26.10.2004","26.10.2004",2004,10,26,0,0,0,0,0,166,7,0,0,0,0,0,58,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,0,0,0,0,0,0,1,38,2,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,12,0,1,0,0,0,0,1,0
"NOR_054_MZB_LO_62","NOR_054_MZB_LO_62-18.09.2006","18.09.2006",2006,9,18,0,0,0,0,0,66,0,0,0,0,0,0,151,0,0,0,0,3,0,0,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,6,0,0,0,0,0,0,4,1,12,6,0,0,0,0,0,0,0,0,0,0,16,0,0,4,0,1,0,0,0,15,0,0,0,0,0,1,0,0
"NOR_054_MZB_LO_62","NOR_054_MZB_LO_62-30.09.2008","30.09.2008",2008,9,30,0,0,0,0,0,143,3,0,0,0,0,0,167,0,0,0,0,2,0,0,0,44,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,1,15,4,0,0,0,0,0,4,0,26,1,0,0,0,1,0,0,0,0,0,0,17,0,0,22,0,8,0,0,0,15,0,2,0,0,0,1,0,0
"NOR_054_MZB_LO_62","NOR_054_MZB_LO_62-30.09.2010","30.09.2010",2010,9,30,0,0,0,0,0,74,11,0,0,0,0,1,45,0,0,0,0,11,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,58,8,0,0,0,0,0,0,0,0,0,0,9,0,0,16,1,8,0,0,0,37,0,8,0,0,0,2,0,0
"NOR_054_MZB_LO_62","NOR_054_MZB_LO_62-26.09.2012","26.09.2012",2012,9,26,0,0,0,0,0,176,1,0,0,0,0,1,28,0,0,0,0,2,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,1,0,20,7,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,19,0,1,0,0,0,0,0,0
"NOR_054_MZB_LO_62","NOR_054_MZB_LO_62-05.09.2014","05.09.2014",2014,9,5,0,0,0,0,0,54,0,0,0,0,0,0,127,0,0,0,0,1,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,41,2,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,18,0,5,0,0,0,4,2,0
"NOR_054_MZB_LO_62","NOR_054_MZB_LO_62-26.09.2016","26.09.2016",2016,9,26,0,1,0,0,0,46,1,0,0,0,0,1,166,0,0,0,0,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,2,0,0,0,0,0,0,0,3,5,0,0,0,0,0,1,0,0,0,0,11,0,0,9,0,3,0,0,0,22,0,3,0,0,0,0,0,0
"NOR_054_MZB_LO_62","NOR_054_MZB_LO_62-18.10.2018","18.10.2018",2018,10,18,0,0,0,0,0,43,1,0,0,0,0,0,44,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,4,4,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,15,0,1,0,0,0,2,0,0
"NOR_054_MZB_LO_62","NOR_054_MZB_LO_62-16.10.2020","16.10.2020",2020,10,16,0,0,0,0,0,125,0,0,0,0,0,2,72,0,0,0,0,2,0,0,0,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,29,9,2,0,0,0,0,0,0,16,6,0,0,0,1,0,0,0,0,0,0,3,0,0,7,1,1,0,0,0,31,0,4,0,0,0,0,0,0
"NOR_054_MZB_LO_63","NOR_054_MZB_LO_63-26.10.2004","26.10.2004",2004,10,26,0,2,0,0,0,66,0,1,14,0,0,2,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,1,2,0,0,0,45,4,1,0,0,0,0,0,0,4,2,2,0,0,0,7,0,1,0,0,11,0,24,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"NOR_054_MZB_LO_63","NOR_054_MZB_LO_63-18.09.2006","18.09.2006",2006,9,18,0,1,0,0,0,32,0,0,2,0,0,2,53,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,3,0,0,0,0,8,12,0,0,0,0,0,0,3,0,6,0,0,0,0,8,0,3,0,0,13,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"NOR_054_MZB_LO_63","NOR_054_MZB_LO_63-30.09.2008","30.09.2008",2008,9,30,0,0,0,0,0,8,0,0,0,0,0,1,52,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,14,17,0,0,0,0,0,0,0,0,20,4,0,0,0,1,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,13,0,0,0,1,0,1,0,0
"NOR_054_MZB_LO_63","NOR_054_MZB_LO_63-30.09.2010","30.09.2010",2010,9,30,0,0,0,0,0,80,0,0,21,0,0,2,171,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,15,1,12,0,1,22,11,2,0,0,0,0,0,2,0,31,1,0,0,0,6,0,3,0,0,25,0,23,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"NOR_054_MZB_LO_63","NOR_054_MZB_LO_63-26.09.2012","26.09.2012",2012,9,26,0,4,0,0,0,47,0,0,31,0,0,0,116,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,2,6,13,0,1,12,4,2,0,0,0,0,0,0,0,5,3,0,0,0,6,0,0,0,0,10,0,29,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0
"NOR_054_MZB_LO_63","NOR_054_MZB_LO_63-05.09.2014","05.09.2014",2014,9,5,0,1,0,0,0,18,0,0,60,0,0,0,115,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,3,4,5,0,0,6,6,0,0,0,0,0,0,1,0,1,0,0,0,0,8,0,2,0,0,28,0,22,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"NOR_054_MZB_LO_63","NOR_054_MZB_LO_63-26.09.2016","26.09.2016",2016,9,26,0,1,0,0,0,26,0,0,23,0,0,1,110,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,19,0,0,0,4,0,0,0,0,9,2,15,0,1,5,21,0,0,0,0,0,0,2,0,20,3,0,0,0,5,0,14,0,0,29,0,26,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"NOR_054_MZB_LO_63","NOR_054_MZB_LO_63-18.10.2018","18.10.2018",2018,10,18,0,1,0,0,0,68,0,0,67,0,0,0,148,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,12,5,12,1,1,7,2,0,0,0,0,0,1,0,1,4,3,0,0,0,4,0,2,0,0,16,0,41,0,0,5,0,0,0,0,0,11,0,0,0,0,0,2,0,0
"NOR_054_MZB_LO_63","NOR_054_MZB_LO_63-16.10.2020","16.10.2020",2020,10,16,0,3,0,0,0,98,0,0,24,0,0,2,259,0,0,0,0,0,0,0,0,15,1,0,0,0,0,2,0,0,38,0,0,0,0,0,0,0,0,36,3,7,4,1,8,17,2,0,0,0,0,0,5,0,15,7,0,0,0,3,0,3,0,0,48,0,26,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"NOR_054_MZB_LO_64","NOR_054_MZB_LO_64-26.10.2004","26.10.2004",2004,10,26,0,0,0,0,0,31,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,29,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,5,0,0,0,0
"NOR_054_MZB_LO_64","NOR_054_MZB_LO_64-18.09.2006","18.09.2006",2006,9,18,0,0,0,0,0,2,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,23,16,0,0,0,0,0,0,0,2,3,9,0,0,0,18,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,1
"NOR_054_MZB_LO_64","NOR_054_MZB_LO_64-30.09.2008","30.09.2008",2008,9,30,0,0,0,0,0,11,0,0,20,0,0,1,79,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,23,0,0,0,2,0,0,0,0,2,1,1,0,0,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,13,0,3,0,0,6,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"NOR_054_MZB_LO_64","NOR_054_MZB_LO_64-30.09.2010","30.09.2010",2010,9,30,0,0,0,0,0,10,0,0,0,0,0,1,159,1,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,5,0,0,0,0,0,0,0,2,4,3,0,0,0,6,0,0,0,0,0,0,22,0,0,1,0,0,0,0,0,8,0,0,0,1,0,3,1,0
"NOR_054_MZB_LO_64","NOR_054_MZB_LO_64-26.09.2012","26.09.2012",2012,9,26,0,0,0,0,0,25,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,26,3,1,0,0,0,0,0,0,0,18,5,0,0,0,4,0,0,0,0,0,0,24,0,0,14,0,0,0,0,0,9,0,2,0,42,0,6,2,0
"NOR_054_MZB_LO_64","NOR_054_MZB_LO_64-05.09.2014","05.09.2014",2014,9,5,0,0,0,0,0,1,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,62,6,0,0,0,0,0,0,1,0,2,9,0,0,0,4,0,0,0,0,1,0,9,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"NOR_054_MZB_LO_64","NOR_054_MZB_LO_64-26.09.2016","26.09.2016",2016,9,26,0,0,0,0,0,15,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,11,21,0,0,0,0,0,0,0,9,1,2,0,0,0,1,0,0,0,0,0,0,31,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"NOR_054_MZB_LO_64","NOR_054_MZB_LO_64-18.10.2018","18.10.2018",2018,10,18,0,0,0,0,0,8,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,24,1,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,29,0,0,2,0,0,0,0,0,12,0,0,0,0,0,1,2,0
"NOR_054_MZB_LO_64","NOR_054_MZB_LO_64-16.10.2020","16.10.2020",2020,10,16,0,0,0,0,0,78,0,0,0,0,0,0,101,2,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,0,1,1,0,1,1,1,0,0,0,0,0,0,0,25,3,0,0,0,2,0,4,0,0,1,0,6,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0
"NOR_054_MZB_LO_65","NOR_054_MZB_LO_65-26.10.2004","26.10.2004",2004,10,26,0,0,0,1,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,11,0,0,0,0,0,0,1,0,6,0,0,0,11,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0
"NOR_054_MZB_LO_65","NOR_054_MZB_LO_65-18.09.2006","18.09.2006",2006,9,18,0,0,0,0,0,0,0,0,0,0,0,0,135,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,3,0,0,0,0,0,0,5,0,2,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NOR_054_MZB_LO_65","NOR_054_MZB_LO_65-30.09.2008","30.09.2008",2008,9,30,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NOR_054_MZB_LO_65","NOR_054_MZB_LO_65-30.09.2010","30.09.2010",2010,9,30,0,0,0,0,0,0,0,0,0,0,0,2,50,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
"NOR_054_MZB_LO_65","NOR_054_MZB_LO_65-26.09.2012","26.09.2012",2012,9,26,0,0,0,0,0,0,0,0,0,0,0,2,95,1,0,0,0,0,0,0,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,21,2,0,0,0,0,0,0,0,7,5,0,0,0,11,0,0,0,0,1,0,18,0,0,1,0,0,0,0,0,37,0,0,0,0,0,0,0,0
"NOR_054_MZB_LO_65","NOR_054_MZB_LO_65-05.09.2014","05.09.2014",2014,9,5,0,0,0,0,0,0,0,0,0,0,0,3,68,2,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,6,0,0,0,0,0,0,0,0,2,6,0,0,0,1,0,0,0,0,1,0,29,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
"NOR_054_MZB_LO_65","NOR_054_MZB_LO_65-26.09.2016","26.09.2016",2016,9,26,0,0,0,0,0,4,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,2,17,0,0,0,0,0,0,0,1,20,0,0,0,0,19,0,0,0,0,0,0,35,0,0,4,0,0,0,0,0,48,0,0,0,0,0,0,0,0
"NOR_054_MZB_LO_65","NOR_054_MZB_LO_65-18.10.2018","18.10.2018",2018,10,18,0,0,0,0,0,0,0,0,0,0,0,1,125,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,3,0,0,0,0,0,0,0,1,0,6,3,0,0,0,11,0,0,0,0,0,0,18,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"NOR_054_MZB_LO_65","NOR_054_MZB_LO_65-16.10.2020","16.10.2020",2020,10,16,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,14,1,0,0,0,0,0,0,2,1,7,0,0,0,8,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,131,0,0,0,0,0,0,1,0
"NOR_054_MZB_LO_66","NOR_054_MZB_LO_66-26.10.2004","26.10.2004",2004,10,26,0,0,0,0,0,8,8,0,0,0,0,0,37,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,10,0,0,8,5,0,0,0,0,0,5,0,61,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20,0,0,0,0,0,0,0,0
