"Unique.ID","Samp.ID","Sampling.date","year","month","day","ACROLOXUS SP.","AESHNIDAE GEN. SP.","AGRIOTYPUS SP.","ANTHOMYIIDAE GEN. SP.","APHELOCHEIRIDAE GEN. SP.","ASELLIDAE GEN. SP.","ASTACIDAE GEN. SP.","ATHERICIDAE GEN. SP.","ATYIDAE GEN. SP.","BAETIDAE GEN. SP.","BERAEIDAE GEN. SP.","BITHYNIIDAE GEN. SP.","BLEPHARICERIDAE GEN. SP.","BRACHYCENTRIDAE GEN. SP.","BRANCHIOBDELLIDAE GEN. SP.","CAENIDAE GEN. SP.","CALAMOCERATIDAE GEN. SP.","CALOPTERYGIDAE GEN. SP.","CAPNIONEURA SP.","CERATOPOGONIDAE GEN. SP.","CHAOBORIDAE GEN. SP.","CHIRONOMIDAE GEN. SP.","CHLOROPERLIDAE GEN. SP.","CHRYSOMELIDAE GEN. SP.","COENAGRIONIDAE GEN. SP.","CORDULEGASTRIDAE GEN. SP.","CORDULIIDAE GEN. SP.","CORIXIDAE GEN. SP.","CULICIDAE GEN. SP.","CURCULIONIDAE GEN. SP.","CYZICIDAE GEN. SP.","DENDROCOELUM SP.","DIXIDAE GEN. SP.","DOLICHOPODIDAE GEN. SP.","DREISSENIDAE GEN. SP.","DRYOPIDAE GEN. SP.","DUGESIIDAE GEN. SP.","DYTISCIDAE GEN. SP.","ECNOMUS SP.","ELMIDAE GEN. SP.","EMPIDIDAE GEN. SP.","EPHEMERELLIDAE GEN. SP.","EPHEMERIDAE GEN. SP.","EPHORON VIRGO","EPHYDRIDAE GEN. SP.","ERPOBDELLIDAE GEN. SP.","GAMMARIDAE GEN. SP.","GERRIDAE GEN. SP.","GLOSSIPHONIIDAE GEN. SP.","GLOSSOSOMATIDAE GEN. SP.","GOERIDAE GEN. SP.","GOMPHIDAE GEN. SP.","GORDIIDAE GEN. SP.","GYRINIDAE GEN. SP.","HAEMOPIS SP.","HALIPLIDAE GEN. SP.","HEBRIDAE GEN. SP.","HELOPHORUS SP.","HEPTAGENIIDAE GEN. SP.","HETEROPTERA GEN. SP.","HIRUDINIDAE GEN. SP.","HYDRA SP.","HYDRACHNA SP.","HYDRACHNIDIA GEN. SP.","HYDRAENIDAE GEN. SP.","HYDROBIIDAE GEN. SP.","HYDROCHUS SP.","HYDROMETRIDAE GEN. SP.","HYDROPHILIDAE GEN. SP.","HYDROPSYCHIDAE GEN. SP.","HYDROPTILIDAE GEN. SP.","HYGROBIIDAE GEN. SP.","LEPIDOSTOMATIDAE GEN. SP.","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIIDAE GEN. SP.","LESTIDAE GEN. SP.","LEUCTRIDAE GEN. SP.","LIBELLULIDAE GEN. SP.","LIMNEPHILIDAE GEN. SP.","LIMONIIDAE GEN. SP.","LYMNAEIDAE GEN. SP.","MERMITHIDAE GEN. SP.","MESOVELIIDAE GEN. SP.","MOLANNA SP.","MUSCIDAE GEN. SP.","NAUCORIDAE GEN. SP.","NEMOURIDAE GEN. SP.","NEPIDAE GEN. SP.","NERITIDAE GEN. SP.","NOTONECTIDAE GEN. SP.","ODONTOCERIDAE GEN. SP.","OLIGOCHAETA GEN. SP.","OSMYLIDAE GEN. SP.","PALAEMONIDAE GEN. SP.","PEDICIIDAE GEN. SP.","PERLIDAE GEN. SP.","PERLODIDAE GEN. SP.","PHILOPOTAMIDAE GEN. SP.","PHRYGANEIDAE GEN. SP.","PHYSIDAE GEN. SP.","PISCICOLIDAE GEN. SP.","PLANARIIDAE GEN. SP.","PLANIPENNIA GEN. SP.","PLANORBIDAE GEN. SP.","PLATYCNEMIDIDAE GEN. SP.","PLEIDAE GEN. SP.","POLYCENTROPODIDAE GEN. SP.","PROCAMBARUS CLARKII","PSEPHENIDAE GEN. SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIIDAE GEN. SP.","PTYCHOPTERIDAE GEN. SP.","RHAGIONIDAE GEN. SP.","RHYACOPHILIDAE GEN. SP.","SCATOPHAGIDAE GEN. SP.","SCIOMYZIDAE GEN. SP.","SCIRTIDAE GEN. SP.","SERICOSTOMATIDAE GEN. SP.","SIALIDAE GEN. SP.","SIMULIIDAE GEN. SP.","SISYRIDAE GEN. SP.","SPHAERIIDAE GEN. SP.","STRATIOMYIDAE GEN. SP.","SYRPHIDAE GEN. SP.","TABANIDAE GEN. SP.","TAENIOPTERYX SP.","THAUMALEIDAE GEN. SP.","TIPULIDAE GEN. SP.","TRICHOPTERA GEN. SP.","TRIOPSIDAE GEN. SP.","UENOIDAE GEN. SP.","UNIONIDAE GEN. SP.","VALVATIDAE GEN. SP.","VELIIDAE GEN. SP.","VIVIPARUS SP."
"ESP_045_MZB_LO_71","ESP_045_MZB_LO_71-24.09.2007","24.09.2007",2007,9,24,0,0,0,0,0,0,0,0,0,4058.5,0,0,0,0,0,0,0,0,0,0,0,136.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,2497.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,1346.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_71","ESP_045_MZB_LO_71-02.10.2008","02.10.2008",2008,10,2,0,0,0,0,0,0,0,2.5,0,1717,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,5,0,0,0,0,0,1678,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,2517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,12,0,0,0,0,0,19.5,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_71","ESP_045_MZB_LO_71-28.09.2009","28.09.2009",2009,9,28,0,0,0,0,0,0,0,2.5,0,1092.5,0,0,0,0,0,0,0,0,0,0,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,44,0,0,0,0,0,1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,14.5,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,595.5,0,0,2.5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,24.5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_71","ESP_045_MZB_LO_71-30.09.2010","30.09.2010",2010,9,30,0,0,0,0,0,0,0,0,0,1014.5,0,0,0,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,19.5,0,0,0,0,0,546.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2575.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,19.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5,0,0,49,0,0,0,0,0,19.5,0,185.5,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_71","ESP_045_MZB_LO_71-22.09.2011","22.09.2011",2011,9,22,0,0,0,0,0,0,0,17,0,61,0,0,0,0,0,0,0,0,0,0,0,51.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.5,29.5,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,19.5,0,5,190,0,0,0,7.5,0,0,0,0,14.5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,292.5,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,2.5,0,0,2.5,5,0,0,12.5,0,0,0,0,0,31.5,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_71","ESP_045_MZB_LO_71-25.09.2012","25.09.2012",2012,9,25,0,0,0,0,0,10,0,19.5,0,175.5,0,0,0,0,0,7.5,0,2.5,0,0,0,159,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,373.5,29.5,2.5,0,0,0,0,449,0,0,0,0,0,0,19.5,0,0,0,0,2.5,0,0,0,19.5,0,0,624.5,0,0,0,88,0,0,0,29.5,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468.5,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,7.5,0,0,0,0,0,29.5,0,49,0,0,0,0,0,7.5,0,0,0,0,0,0,0
"ESP_045_MZB_LO_71","ESP_045_MZB_LO_71-14.10.2013","14.10.2013",2013,10,14,0,0,0,0,0,0,0,0,0,1717,0,0,0,0,0,0,0,0,0,0,0,810,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,107.5,19.5,0,0,0,0,0,13112,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,19.5,0,2.5,88,0,0,0,10,0,0,0,0,19.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1873,0,0,5,0,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,1249,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0
"ESP_045_MZB_LO_71","ESP_045_MZB_LO_71-02.10.2014","02.10.2014",2014,10,2,0,0,0,0,0,0,0,2,0,1664,0,0,0,0,0,0,0,0,0,0,0,448,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,640,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,0,0,2,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_71","ESP_045_MZB_LO_71-30.09.2015","30.09.2015",2015,9,30,0,0,0,0,0,0,0,16,0,768,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,16,40,0,0,0,0,0,2816,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,24,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,640,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_71","ESP_045_MZB_LO_71-19.09.2016","19.09.2016",2016,9,19,0,0,0,0,0,0,0,8,0,1024,0,0,0,0,0,0,0,0,0,0,0,736,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,1248,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,704,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,48,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_71","ESP_045_MZB_LO_71-11.09.2017","11.09.2017",2017,9,11,0,0,0,0,0,0,0,0,0,1216,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,176,0,0,0,0,0,0,8,0,0,0,0,208,0,0,0,0,0,2,1536,0,0,0,16,0,0,0,0,168,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,2,2,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_71","ESP_045_MZB_LO_71-04.09.2018","04.09.2018",2018,9,4,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,16,0,1728,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,176,16,0,0,0,0,0,3456,0,0,0,0,0,0,32,0,0,0,0,112,0,0,0,0,16,32,1600,0,0,0,48,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,768,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,112,0,32,0,0,0,0,0,2,0,0,0,0,0,0,0
"ESP_045_MZB_LO_71","ESP_045_MZB_LO_71-11.09.2019","11.09.2019",2019,9,11,0,0,0,0,0,0,0,16,0,768,0,0,0,0,0,8,0,0,0,0,0,232,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,200,16,0,0,0,0,0,4352,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,8,0,256,0,0,0,0,0,0,0,0,8,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,832,0,0,2,0,2,0,0,0,0,0,0,0,0,0,24,0,0,8,32,0,2,0,0,0,0,0,0,48,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_71","ESP_045_MZB_LO_71-03.09.2020","03.09.2020",2020,9,3,0,0,0,0,0,0,0,0,0,736,0,0,0,0,0,0,0,0,0,0,0,832,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,96,48,0,0,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,32,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1536,0,0,0,0,0,0,0,0,0,0,0,48,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,368,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_71","ESP_045_MZB_LO_71-13.09.2021","13.09.2021",2021,9,13,0,0,0,0,0,0,0,6,0,1600,0,0,0,0,0,0,0,0,0,0,0,3584,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,2,0,0,0,0,11008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1344,0,0,8,0,0,0,0,0,0,0,0,0,0,0,32,0,0,16,0,0,0,2,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_71","ESP_045_MZB_LO_71-07.09.2022","07.09.2022",2022,9,7,0,0,0,0,0,0,0,0,0,224,0,0,0,0,104,0,0,0,0,0,0,576,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,92,80,0,0,0,0,0,1536,0,0,0,0,0,0,2,0,0,0,0,48,0,0,0,0,12,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,2,0,0,2,0,0,0,0,0,24,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_71","ESP_045_MZB_LO_71-02.10.2023","02.10.2023",2023,10,2,0,0,0,0,0,0,0,0,0,1344,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1344,16,0,0,0,0,0,2816,0,0,4,0,0,0,6,0,0,0,0,24,0,0,0,0,40,0,176,0,0,0,0,0,0,0,0,336,0,4,0,0,6,0,16,0,0,0,0,0,0,0,0,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,2,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_71","ESP_045_MZB_LO_71-04.09.2024","04.09.2024",2024,9,4,0,0,0,0,0,0,0,0,0,2304,0,0,0,0,0,0,0,0,0,0,0,1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,80,0,0,0,0,0,14336,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1280,0,0,2,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,2,0,0,4,0,0,0,0,0,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_72","ESP_045_MZB_LO_72-06.09.2012","06.09.2012",2012,9,6,0,0,0,0,0,0,0,0,0,136.5,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946.5,24.5,5,12,0,0,0,2458.5,5,0,0,2.5,0,0,0,0,0,0,0,19.5,0,0,0,0,0,0,10,0,0,0,34.5,0,0,0,7.5,0,0,195,0,0,5,0,14.5,0,0,0,0,0,0,0,0,0,546.5,0,0,2.5,0,0,0,0,0,0,0,0,2.5,0,0,107.5,0,0,0,2.5,0,0,2.5,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_72","ESP_045_MZB_LO_72-03.09.2013","03.09.2013",2013,9,3,0,0,0,0,0,0,0,14.5,0,1210,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,19.5,0,0,0,0,0,1561,0,0,0,0,0,0,0,0,0,0,0,634,0,0,0,14.5,0,19.5,24.5,0,0,0,156,5,0,0,2.5,78,0,507.5,0,0,0,0,14.5,0,0,0,0,0,0,0,0,0,624.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,10,0,2.5,0,0,0,0,0,0,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_72","ESP_045_MZB_LO_72-10.09.2014","10.09.2014",2014,9,10,0,0,0,0,0,0,0,48,0,24,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,4,0,10,0,0,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,32,0,0,0,184,0,0,0,0,6,0,416,0,0,2,0,0,0,0,0,0,0,0,0,0,0,768,0,0,8,0,0,0,0,0,0,0,0,44,0,0,80,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_72","ESP_045_MZB_LO_72-10.09.2015","10.09.2015",2015,9,10,0,0,0,0,0,0,0,8,0,160,0,0,0,0,0,4,0,4,0,0,0,48,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,660,0,0,12,0,0,0,896,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,8,32,0,0,0,0,76,0,0,0,16,16,0,56,0,0,0,0,12,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_72","ESP_045_MZB_LO_72-13.09.2016","13.09.2016",2016,9,13,0,0,0,0,0,0,0,20,0,28,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,4,0,16,0,0,0,992,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,12,0,0,0,0,48,0,0,0,0,12,0,44,0,0,0,0,4,0,0,0,0,0,0,0,0,0,168,0,0,4,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,2,0,0,0,0,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_72","ESP_045_MZB_LO_72-19.09.2018","19.09.2018",2018,9,19,0,0,0,0,0,0,0,10,0,352,0,0,0,0,0,0,0,2,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,6,0,0,0,800,0,0,0,8,0,0,0,0,0,0,0,208,0,0,0,0,2,18,6,0,0,0,28,0,0,0,0,70,0,84,0,0,0,0,2,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_72","ESP_045_MZB_LO_72-16.09.2020","16.09.2020",2020,9,16,0,0,0,0,0,0,0,10,0,368,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,2,0,0,0,1536,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0,16,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,2,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_72","ESP_045_MZB_LO_72-19.09.2022","19.09.2022",2022,9,19,0,0,0,0,0,0,0,40,0,864,0,0,0,0,0,0,0,32,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,16,0,0,0,2368,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,32,0,0,0,0,24,0,0,0,0,80,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,2,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,16,0,0,4,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_72","ESP_045_MZB_LO_72-11.09.2023","11.09.2023",2023,9,11,0,0,0,0,0,0,0,36,0,480,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,2,0,8,0,0,0,1472,0,0,0,2,0,2,0,0,0,0,0,116,0,0,0,0,8,2,8,0,0,0,40,0,0,0,0,32,0,28,0,0,0,0,4,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,16,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_72","ESP_045_MZB_LO_72-11.09.2024","11.09.2024",2024,9,11,0,0,0,0,0,0,0,16,0,2560,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704,0,0,0,0,0,0,3840,0,0,8,2,0,0,0,0,0,0,0,432,0,0,0,0,16,4,40,0,0,0,320,8,0,0,0,24,0,24,0,0,0,0,16,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,10,0,0,8,0,0,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_73","ESP_045_MZB_LO_73-13.09.2007","13.09.2007",2007,9,13,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,83.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2.5,10,0,0,0,5,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,24.5,0,0,0,0,0,0,0,0,0,161.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_73","ESP_045_MZB_LO_73-11.09.2008","11.09.2008",2008,9,11,0,0,0,0,0,0,0,0,0,58.5,0,0,0,0,0,0,0,0,0,0,0,1095.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,0,0,0,0,0,0,0,0,0,527,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_73","ESP_045_MZB_LO_73-15.09.2009","15.09.2009",2009,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1736.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,0,0,0,19.5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_73","ESP_045_MZB_LO_73-06.09.2010","06.09.2010",2010,9,6,0,0,0,0,0,0,0,19.5,0,146.5,0,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5,0,0,2.5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_73","ESP_045_MZB_LO_73-01.09.2011","01.09.2011",2011,9,1,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_73","ESP_045_MZB_LO_73-05.09.2012","05.09.2012",2012,9,5,0,0,0,2.5,0,0,0,39,0,1249,0,0,0,0,0,0,0,0,0,5,0,1365.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,14.5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,14.5,0,0,0,0,0,0,29.5,0,0,0,0,0,0,88,0,0,0,0,10,0,0,0,0,0,0,0,0,0,585.5,0,0,29.5,0,0,0,0,0,0,0,0,78,0,0,88,0,0,0,2.5,0,0,7.5,0,0,2.5,0,0,468.5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_73","ESP_045_MZB_LO_73-03.09.2013","03.09.2013",2013,9,3,0,0,0,0,0,0,0,156,0,2653.5,0,0,0,0,0,0,0,0,0,0,0,2419.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.5,351,2.5,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,127.5,0,0,0,312,0,2.5,29.5,0,0,0,39,0,0,0,0,0,0,175.5,0,0,0,0,29.5,0,0,0,0,0,0,0,0,0,1717,0,0,49,0,0,0,0,0,0,0,0,234,0,0,39,0,0,0,29.5,0,0,17,0,0,0,0,0,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
