"Unique.ID","Samp.ID","Sampling.date","year","month","day","ABLABESMYIA MONILIS","ACENTRIA EPHEMERELLA","ACROLOXUS LACUSTRIS","AESHNIDAE GEN. SP.","AGRYPNIA OBSOLETA","AGRYPNIA PAGETANA","AGRYPNIA VARIA","ALBOGLOSSIPHONIA HETEROCLITA","AMETROPUS SP.","AMPULLACEANA AMPLA","AMPULLACEANA BALTHICA","AMPULLACEANA LAGOTIS","ANODONTA SP.","APATANIA SP.","APHELOCHEIRUS AESTIVALIS","AQUARIUS NAJAS","ASELLUS AQUATICUS","ASTACUS SP.","ATHERICIDAE GEN. SP.","BAETIDAE GEN. SP.","BERAEA SP.","BERAEODES MINUTUS","BITHYNIA SP.","BORYSTHENIA NATICINA","BRACHYCENTRUS SP.","CAENIDAE GEN. SP.","CALOPTERYX SP.","CALOPTERYX SPLENDENS","CAPNIA SP.","CAPNOPSIS SCHILLERI SSP.","CATACLYSTA LEMNATA","CERATOPOGONIDAE GEN. SP.","CHAOBORUS SP.","CHIRONOMIDAE GEN. SP.","CHLOROPERLA SP.","CHRYSOPILUS SP.","COENAGRIONIDAE GEN. SP.","CORDULEGASTER BOLTONII","CORDULIA AENEA","CORIXIDAE GEN. SP.","COROPHIIDAE GEN. SP.","CRANGONYCTIDAE GEN. SP.","CRUNOECIA SP.","CULICIDAE GEN. SP.","CYLINDROTOMIDAE GEN. SP.","DENDROCOELUM LACTEUM","DICRANOTA BIMACULATA","DIXIDAE GEN. SP.","DOLICHOPODIDAE GEN. SP.","DREISSENA POLYMORPHA","DRYOPIDAE GEN. SP.","DUGESIIDAE GEN. SP.","DYTISCIDAE GEN. SP.","ECHINOGAMMARUS WARPACHOWSKYI","ELMIDAE GEN. SP.","ELOPHILA SP.","EMPIDIDAE GEN. SP.","EPHEMERA SP.","EPHEMERELLA SP.","EPHYDRIDAE GEN. SP.","EPITHECA BIMACULATA","ERPOBDELLA SP.","EURYLOPHELLA KARELICA","GALBA TRUNCATULA","GAMMARUS SP.","GLOSSIPHONIA SP.","GLOSSOSOMATIDAE GEN. SP.","GOERIDAE GEN. SP.","GOMPHUS SP.","GORDIUS AQUATICUS","GYRINIDAE GEN. SP.","HAEMOPIS SANGUISUGA","HALIPLIDAE GEN. SP.","HELOBDELLA SP.","HELOPHORUS SP.","HEMICLEPSIS MARGINATA","HEPTAGENIA SP.","HYDRAENIDAE GEN. SP.","HYDROCHUS SP.","HYDROPHILIDAE GEN. SP.","HYDROPSYCHIDAE GEN. SP.","HYDROPTILIDAE GEN. SP.","ILYOCORIS CIMICOIDES SSP.","ISOPTENA SERRICORNIS","KAGERONIA FUSCOGRISEA","LEPIDOSTOMA BASALE","LEPIDOSTOMA HIRTUM","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIIDAE GEN. SP.","LESTIDAE GEN. SP.","LEUCTRA SP.","LIBELLULA SP.","LIMNEPHILIDAE GEN. SP.","LIMONIIDAE GEN. SP.","LITHOGLYPHUS NATICOIDES","LYMNAEA SP.","LYPE PHAEOPA","LYPE REDUCTA","MICRASEMA SP.","MOLANNA SP.","MUSCIDAE GEN. SP.","MYSIDAE GEN. SP.","MYXAS GLUTINOSA","NEMOURA SP.","NEMURELLA PICTETII","NEPA CINEREA","NOTIDOBIA CILIARIS","NOTONECTA SP.","OBESOGAMMARUS CRASSUS","ODELES MARGINATA","ODONTOCERUM ALBICORNE","OLIGOCHAETA GEN. SP.","OLIGOSTOMIS RETICULATA","OMPHISCOLA GLABRA","ONYCHOGOMPHUS FORCIPATUS","OPHIOGOMPHUS CECILIA","ORCONECTES LIMOSUS","ORTHETRUM SP.","PARAPOYNX SP.","PEDICIA SP.","PEREGRIANA PEREGRA","PERLODIDAE GEN. SP.","PHRYGANEA BIPUNCTATA","PHRYGANEA GRANDIS SSP.","PHYSA SP.","PHYSELLA ACUTA","PISCICOLA GEOMETRA","PLACOBDELLA COSTATA","PLANARIA SP.","PLANORBIDAE GEN. SP.","PLATYCNEMIS SP.","PLEA SP.","POLYCENTROPODIDAE GEN. SP.","PONTOGAMMARUS SP.","POTAMANTHUS LUTEUS","POTAMOPYRGUS ANTIPODARUM","PROTONEMURA SP.","PSEUDANODONTA SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIA SP.","PTYCHOPTERA SP.","RADIX SP.","RANATRA LINEARIS","RHYACOPHILIDAE GEN. SP.","SERICOSTOMA SP.","SERRATELLA IGNITA","SIALIS SP.","SIMULIIDAE GEN. SP.","SOMATOCHLORA SP.","SPHAERIIDAE GEN. SP.","STAGNICOLA CORVUS","STAGNICOLA PALUSTRIS","STRATIOMYIDAE GEN. SP.","SYMPETRUM SP.","SYRPHIDAE GEN. SP.","TABANIDAE GEN. SP.","TAENIOPTERYX NEBULOSA","THEODOXUS FLUVIATILIS SSP.","THEROMYZON TESSULATUM","TINODES SP.","TIPULIDAE GEN. SP.","UNIO SP.","VALVATA SP.","VIVIPARUS SP."
"LTU_053_MZB_LO_74","LTU_053_MZB_LO_74-23.09.2021","23.09.2021",2021,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,9,27,0,0,9,0,9,8,4,4,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,18,0,0,0,0,18,0,0,27,0,0,0,0,0,0,1,0,0,0,15,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,18,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"LTU_053_MZB_LO_75","LTU_053_MZB_LO_75-30.09.2010","30.09.2010",2010,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,20,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
"LTU_053_MZB_LO_75","LTU_053_MZB_LO_75-30.09.2013","30.09.2013",2013,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LTU_053_MZB_LO_75","LTU_053_MZB_LO_75-11.10.2016","11.10.2016",2016,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,7,7,0,0,8,0,0,34,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,8,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LTU_053_MZB_LO_75","LTU_053_MZB_LO_75-25.09.2019","25.09.2019",2019,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,44,0,0,15,0,0,0,3,3,0,0,2,0,0,53,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,9,0,115,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"LTU_053_MZB_LO_75","LTU_053_MZB_LO_75-13.10.2022","13.10.2022",2022,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LTU_053_MZB_LO_76","LTU_053_MZB_LO_76-11.10.2010","11.10.2010",2010,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LTU_053_MZB_LO_76","LTU_053_MZB_LO_76-12.09.2011","12.09.2011",2011,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,56,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"LTU_053_MZB_LO_76","LTU_053_MZB_LO_76-08.10.2012","08.10.2012",2012,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"LTU_053_MZB_LO_76","LTU_053_MZB_LO_76-25.09.2013","25.09.2013",2013,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LTU_053_MZB_LO_76","LTU_053_MZB_LO_76-13.10.2014","13.10.2014",2014,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"LTU_053_MZB_LO_76","LTU_053_MZB_LO_76-12.10.2015","12.10.2015",2015,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,4,4,0,0,35,0,0,0,0,0,0,0,28,0,0,0,1,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,16,0,0,0,0,0,0,4,0,0,180,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,1,0,0,0,0,46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LTU_053_MZB_LO_76","LTU_053_MZB_LO_76-12.09.2016","12.09.2016",2016,9,12,0,0,0,0,0,0,0,0,0,1,0,8,0,0,6,0,0,0,0,5,0,0,13,0,0,2,0,0,0,0,0,0,0,416,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,17,0,0,4,10,0,0,0,0,0,0,0,22,0,0,0,6,0,0,0,0,0,0,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,47,7,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,0,0,6,0,0,0,36,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LTU_053_MZB_LO_76","LTU_053_MZB_LO_76-04.10.2017","04.10.2017",2017,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,25,0,0,0,0,0,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"LTU_053_MZB_LO_76","LTU_053_MZB_LO_76-14.09.2020","14.09.2020",2020,9,14,0,0,0,0,0,0,0,3,0,0,9,0,1,0,0,0,0,0,0,14,0,0,2,0,0,0,10,10,0,0,0,0,0,1080,0,0,5,0,0,0,19,0,0,0,0,0,0,0,0,15,0,0,4,5,0,0,0,0,0,0,0,16,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,31,173,0,0,0,0,2,38,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,12,0,0,0,6,0,0,0,0,0,0,4,0,0,0,34,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,5
"LTU_053_MZB_LO_77","LTU_053_MZB_LO_77-06.10.2010","06.10.2010",2010,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,17,0,0,24,0,0,8,0,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,5,0,0,0,0,0,0,17,0,0,9,0,0,0,1,0,0,0,0,7,0,0,1,0,0,0,13,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LTU_053_MZB_LO_77","LTU_053_MZB_LO_77-05.10.2011","05.10.2011",2011,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,19,0,0,115,0,0,49,0,54,0,25,25,0,0,0,0,0,97,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,73,0,0,0,0,84,0,0,30,0,0,0,37,0,0,40,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,249,63,0,0,0,0,0,156,138,0,0,0,24,0,0,27,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,81,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,128,0,0,0,0,0,0,0,48,0,0,0,0,0,0
"LTU_053_MZB_LO_77","LTU_053_MZB_LO_77-03.10.2012","03.10.2012",2012,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,69,0,0,0,0,0,0,25,25,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,110,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,16,0,0,5,0,0,0
"LTU_053_MZB_LO_77","LTU_053_MZB_LO_77-10.10.2013","10.10.2013",2013,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,24,0,0,1,0,0,3,0,0,175,2,2,0,0,0,0,0,145,0,0,12,0,0,23,0,20,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,11,0,0,258,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,145,0,0,0,0,0,0,0,14,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LTU_053_MZB_LO_77","LTU_053_MZB_LO_77-08.10.2014","08.10.2014",2014,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,29,0,0,1,0,0,0,3,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,7,0,0,0,0,0,0,1,0,0,15,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,8,0,7,0,1,0,0,34,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0
"LTU_053_MZB_LO_77","LTU_053_MZB_LO_77-06.10.2015","06.10.2015",2015,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,2,6,0,0,0,0,0,0,2,2,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,110,11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"LTU_053_MZB_LO_77","LTU_053_MZB_LO_77-04.10.2016","04.10.2016",2016,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,28,0,0,23,0,0,14,20,20,0,0,0,0,0,34,18,0,0,0,0,3,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,8,0,0,0,5,0,4,0,0,0,0,10,0,0,0,3,16,0,0,29,0,0,0,30,0,0,0,0,36,18,125,24,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,28,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,36,10,0,32,0,0,0,0,0,0,0,3,4,0,23,0,0,0,28,0,202,0,0,0,0,0,0,0,9,0,0,0,0,0,3
"LTU_053_MZB_LO_77","LTU_053_MZB_LO_77-03.10.2017","03.10.2017",2017,10,3,0,0,0,0,0,8,0,0,0,0,28,0,0,0,37,0,0,0,28,247,0,0,228,168,36,77,0,0,0,0,0,33,0,193,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,112,0,0,30,0,0,0,16,0,0,0,0,0,32,0,0,24,0,0,0,0,0,288,0,0,0,381,56,0,0,32,0,0,132,202,0,0,0,332,0,0,193,0,0,0,24,0,0,0,53,0,0,36,1,0,0,0,200,0,0,4,0,0,0,0,0,12,48,12,0,0,0,0,0,0,180,0,0,274,0,16,0,0,0,0,0,0,32,0,1,24,0,0,0,0,716,0,0,0,0,0,0,0,8,0,0,52,0,0,0
"LTU_053_MZB_LO_77","LTU_053_MZB_LO_77-12.10.2020","12.10.2020",2020,10,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,0,0,0,14,14,0,0,0,0,0,8,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LTU_053_MZB_LO_78","LTU_053_MZB_LO_78-06.10.2010","06.10.2010",2010,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,4,0,6,9,0,0,11,0,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,4,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,4,0,0,15,0,0,0,8,0,0,0,2,0,0,1,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0
"LTU_053_MZB_LO_78","LTU_053_MZB_LO_78-05.10.2011","05.10.2011",2011,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,6,0,6,0,0,0,14,0,26,0,1,1,0,0,0,0,0,25,0,0,0,0,0,37,0,0,0,0,0,0,10,0,0,0,0,0,0,0,28,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,0,0,0,0,0,0,34,0,0,0,0,46,0,0,12,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
"LTU_053_MZB_LO_78","LTU_053_MZB_LO_78-03.10.2012","03.10.2012",2012,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,45,97,0,0,80,0,113,0,33,33,0,0,0,0,0,137,0,0,0,0,0,77,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,180,0,0,0,61,0,0,0,24,32,0,193,133,0,0,0,125,0,0,73,0,0,89,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,49,0,0,0
"LTU_053_MZB_LO_78","LTU_053_MZB_LO_78-10.10.2013","10.10.2013",2013,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,24,95,0,0,28,0,46,0,7,7,0,0,0,0,0,41,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,3,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,16,0,0,0,115,0,0,0,0,0,0,0,0,0,9,0,1,11,0,44,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,8,0,0,37,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,25,0,0,0,0,0,0,0,18,0,0,30,3,0,0
"LTU_053_MZB_LO_78","LTU_053_MZB_LO_78-08.10.2014","08.10.2014",2014,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,1,99,0,0,0,0,8,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,10,1,1,0,2,0,0,0,18,0,0,0,0,0,0,0,0,0,51,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"LTU_053_MZB_LO_78","LTU_053_MZB_LO_78-06.10.2015","06.10.2015",2015,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,1,1,72,0,0,0,0,25,0,66,66,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,2,1,0,0,0,0,1,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,29,0,0,0,19,5,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,1,264,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,11,0,4,0,0,0,1,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0
